# driver=ppo_car_009_bc_s7_deterministic hz=14.08 rows=8824 runs=10
# Ten held-out seeds, selected through results/rl/trace_manifest.json.
# Steering resampled to hz by nearest sample. Difference WITHIN a run, never across runs.
driver,run,steering,speed
ppo_car_009_bc_s7_deterministic,seed1001,-0.09645,9.77438
ppo_car_009_bc_s7_deterministic,seed1001,-0.09637,9.78296
ppo_car_009_bc_s7_deterministic,seed1001,-0.09594,9.79062
ppo_car_009_bc_s7_deterministic,seed1001,-0.09594,9.79574
ppo_car_009_bc_s7_deterministic,seed1001,-0.09575,9.80179
ppo_car_009_bc_s7_deterministic,seed1001,-0.09618,9.80577
ppo_car_009_bc_s7_deterministic,seed1001,-0.09729,9.81031
ppo_car_009_bc_s7_deterministic,seed1001,-0.09893,9.81312
ppo_car_009_bc_s7_deterministic,seed1001,-0.12351,9.81566
ppo_car_009_bc_s7_deterministic,seed1001,-0.11552,9.81542
ppo_car_009_bc_s7_deterministic,seed1001,-0.11552,9.81457
ppo_car_009_bc_s7_deterministic,seed1001,-0.10582,9.81376
ppo_car_009_bc_s7_deterministic,seed1001,-0.10582,9.81348
ppo_car_009_bc_s7_deterministic,seed1001,-0.11021,9.81303
ppo_car_009_bc_s7_deterministic,seed1001,-0.11347,9.81245
ppo_car_009_bc_s7_deterministic,seed1001,-0.11511,9.81134
ppo_car_009_bc_s7_deterministic,seed1001,-0.11661,9.81031
ppo_car_009_bc_s7_deterministic,seed1001,-0.11835,9.80869
ppo_car_009_bc_s7_deterministic,seed1001,-0.11967,9.80732
ppo_car_009_bc_s7_deterministic,seed1001,-0.11926,9.80533
ppo_car_009_bc_s7_deterministic,seed1001,-0.18849,9.80336
ppo_car_009_bc_s7_deterministic,seed1001,-0.18849,9.79568
ppo_car_009_bc_s7_deterministic,seed1001,-0.17164,9.78433
ppo_car_009_bc_s7_deterministic,seed1001,-0.14686,9.77754
ppo_car_009_bc_s7_deterministic,seed1001,-0.14669,9.77043
ppo_car_009_bc_s7_deterministic,seed1001,-0.15361,9.76577
ppo_car_009_bc_s7_deterministic,seed1001,-0.15702,9.75974
ppo_car_009_bc_s7_deterministic,seed1001,-0.15702,9.75542
ppo_car_009_bc_s7_deterministic,seed1001,-0.15806,9.75012
ppo_car_009_bc_s7_deterministic,seed1001,-0.15806,9.74644
ppo_car_009_bc_s7_deterministic,seed1001,-0.15885,9.74193
ppo_car_009_bc_s7_deterministic,seed1001,-0.15901,9.73786
ppo_car_009_bc_s7_deterministic,seed1001,-0.15646,9.73525
ppo_car_009_bc_s7_deterministic,seed1001,-0.24587,9.72931
ppo_car_009_bc_s7_deterministic,seed1001,-0.24173,9.71677
ppo_car_009_bc_s7_deterministic,seed1001,-0.20594,9.70096
ppo_car_009_bc_s7_deterministic,seed1001,-0.19594,9.69229
ppo_car_009_bc_s7_deterministic,seed1001,-0.20219,9.68299
ppo_car_009_bc_s7_deterministic,seed1001,-0.20219,9.67636
ppo_car_009_bc_s7_deterministic,seed1001,-0.20875,9.6681
ppo_car_009_bc_s7_deterministic,seed1001,-0.21082,9.66011
ppo_car_009_bc_s7_deterministic,seed1001,-0.21047,9.65463
ppo_car_009_bc_s7_deterministic,seed1001,-0.2123,9.64794
ppo_car_009_bc_s7_deterministic,seed1001,-0.21575,9.64321
ppo_car_009_bc_s7_deterministic,seed1001,-0.32373,9.63714
ppo_car_009_bc_s7_deterministic,seed1001,-0.33424,9.61745
ppo_car_009_bc_s7_deterministic,seed1001,-0.46109,9.58906
ppo_car_009_bc_s7_deterministic,seed1001,-0.46109,9.5449
ppo_car_009_bc_s7_deterministic,seed1001,-0.40332,9.50015
ppo_car_009_bc_s7_deterministic,seed1001,-0.178,9.4816
ppo_car_009_bc_s7_deterministic,seed1001,-0.11741,9.48412
ppo_car_009_bc_s7_deterministic,seed1001,-0.18638,9.49797
ppo_car_009_bc_s7_deterministic,seed1001,-0.25137,9.50714
ppo_car_009_bc_s7_deterministic,seed1001,-0.26624,9.51181
ppo_car_009_bc_s7_deterministic,seed1001,-0.24811,9.51321
ppo_car_009_bc_s7_deterministic,seed1001,-0.24811,9.51742
ppo_car_009_bc_s7_deterministic,seed1001,-0.22474,9.52192
ppo_car_009_bc_s7_deterministic,seed1001,-0.29112,9.51998
ppo_car_009_bc_s7_deterministic,seed1001,-0.24907,9.51945
ppo_car_009_bc_s7_deterministic,seed1001,-0.14926,9.52722
ppo_car_009_bc_s7_deterministic,seed1001,-0.03046,9.54864
ppo_car_009_bc_s7_deterministic,seed1001,-0.09972,9.57421
