t,steering,throttle,brake,speed,speed_mag,x,y,z,yaw_deg,source
10.7201,0.00000,0.0000,0.0000,12.84050,12.84050,0.0000,0.4750,109.1286,0.000,unity
10.7401,0.00000,0.0000,0.0000,12.83881,12.83881,0.0000,0.4750,109.3853,0.000,unity
10.7601,0.00000,0.0000,0.0000,12.83713,12.83713,0.0000,0.4750,109.6421,0.000,unity
10.7801,0.00000,0.0000,0.0000,12.83544,12.83544,0.0000,0.4750,109.8988,0.000,unity
10.8001,0.00000,0.0000,0.0000,12.83376,12.83376,0.0000,0.4750,110.1555,0.000,unity
10.8201,0.00000,0.0000,0.0000,12.83207,12.83207,0.0000,0.4750,110.4121,0.000,unity
10.8401,0.00000,0.0000,0.0000,12.83039,12.83039,0.0000,0.4750,110.6687,0.000,unity
10.8601,0.00000,0.0000,0.0000,12.82870,12.82870,0.0000,0.4750,110.9253,0.000,unity
10.8801,0.00000,0.0000,0.0000,12.82702,12.82702,0.0000,0.4750,111.1818,0.000,unity
10.9001,0.00000,0.0000,0.0000,12.82534,12.82534,0.0000,0.4750,111.4383,0.000,unity
10.9201,0.00000,0.0000,0.0000,12.82365,12.82365,0.0000,0.4750,111.6948,0.000,unity
10.9401,0.00000,0.0000,0.0000,12.82197,12.82197,0.0000,0.4750,111.9512,0.000,unity
10.9601,0.00000,0.0000,0.0000,12.82029,12.82029,0.0000,0.4750,112.2077,0.000,unity
10.9801,0.00000,0.0000,0.0000,12.81860,12.81860,0.0000,0.4750,112.4640,0.000,unity
11.0001,0.00000,0.0000,0.0000,12.81692,12.81692,0.0000,0.4750,112.7204,0.000,unity
11.0201,0.00000,0.0000,0.0000,12.81524,12.81524,0.0000,0.4750,112.9767,0.000,unity
11.0401,0.00000,0.0000,0.0000,12.81355,12.81355,0.0000,0.4750,113.2329,0.000,unity
11.0601,0.00000,0.0000,0.0000,12.81187,12.81187,0.0000,0.4750,113.4892,0.000,unity
11.0801,0.00000,0.0000,0.0000,12.81019,12.81019,0.0000,0.4750,113.7454,0.000,unity
11.1001,0.00000,0.0000,0.0000,12.80851,12.80851,0.0000,0.4750,114.0016,0.000,unity
11.1201,0.00000,0.0000,0.0000,12.80683,12.80683,0.0000,0.4750,114.2577,0.000,unity
11.1401,0.00000,0.0000,0.0000,12.80515,12.80515,0.0000,0.4750,114.5138,0.000,unity
11.1601,0.00000,0.0000,0.0000,12.80346,12.80346,0.0000,0.4750,114.7699,0.000,unity
11.1801,0.00000,0.0000,0.0000,12.80178,12.80178,0.0000,0.4750,115.0259,0.000,unity
11.2001,0.00000,0.0000,0.0000,12.80010,12.80010,0.0000,0.4750,115.2819,0.000,unity
11.2201,0.00000,0.0000,0.0000,12.79842,12.79842,0.0000,0.4750,115.5379,0.000,unity
11.2401,0.00000,0.0000,0.0000,12.79674,12.79674,0.0000,0.4750,115.7938,0.000,unity
11.2601,0.00000,0.0000,0.0000,12.79506,12.79506,0.0000,0.4750,116.0497,0.000,unity
11.2801,0.00000,0.0000,0.0000,12.79338,12.79338,0.0000,0.4750,116.3056,0.000,unity
11.3001,0.00000,0.0000,0.0000,12.79170,12.79170,0.0000,0.4750,116.5614,0.000,unity
11.3201,0.00000,0.0000,0.0000,12.79002,12.79002,0.0000,0.4750,116.8172,0.000,unity
11.3401,0.00000,0.0000,0.0000,12.78834,12.78834,0.0000,0.4750,117.0730,0.000,unity
11.3601,0.00000,0.0000,0.0000,12.78666,12.78666,0.0000,0.4750,117.3287,0.000,unity
11.3801,0.00000,0.0000,0.0000,12.78499,12.78499,0.0000,0.4750,117.5844,0.000,unity
11.4001,0.00000,0.0000,0.0000,12.78331,12.78331,0.0000,0.4750,117.8401,0.000,unity
11.4201,0.00000,0.0000,0.0000,12.78163,12.78163,0.0000,0.4750,118.0957,0.000,unity
11.4401,0.00000,0.0000,0.0000,12.77995,12.77995,0.0000,0.4750,118.3513,0.000,unity
11.4601,0.00000,0.0000,0.0000,12.77827,12.77827,0.0000,0.4750,118.6069,0.000,unity
11.4801,0.00000,0.0000,0.0000,12.77660,12.77660,0.0000,0.4750,118.8624,0.000,unity
11.5001,0.00000,0.0000,0.0000,12.77492,12.77492,0.0000,0.4750,119.1179,0.000,unity
11.5201,0.00000,0.0000,0.0000,12.77324,12.77324,0.0000,0.4750,119.3734,0.000,unity
11.5401,0.00000,0.0000,0.0000,12.77156,12.77156,0.0000,0.4750,119.6288,0.000,unity
11.5601,0.00000,0.0000,0.0000,12.76989,12.76989,0.0000,0.4750,119.8842,0.000,unity
11.5801,0.00000,0.0000,0.0000,12.76821,12.76821,0.0000,0.4750,120.1395,0.000,unity
11.6001,0.00000,0.0000,0.0000,12.76653,12.76653,0.0000,0.4750,120.3949,0.000,unity
11.6201,0.00000,0.0000,0.0000,12.76486,12.76486,0.0000,0.4750,120.6502,0.000,unity
11.6401,0.00000,0.0000,0.0000,12.76318,12.76318,0.0000,0.4750,120.9054,0.000,unity
11.6601,0.00000,0.0000,0.0000,12.76151,12.76151,0.0000,0.4750,121.1607,0.000,unity
11.6801,0.00000,0.0000,0.0000,12.75983,12.75983,0.0000,0.4750,121.4159,0.000,unity
11.7001,0.00000,0.0000,0.0000,12.75815,12.75815,0.0000,0.4750,121.6710,0.000,unity
11.7201,0.00000,0.0000,0.0000,12.75648,12.75648,0.0000,0.4750,121.9262,0.000,unity
11.7401,0.00000,0.0000,0.0000,12.75481,12.75481,0.0000,0.4750,122.1813,0.000,unity
11.7601,0.00000,0.0000,0.0000,12.75313,12.75313,0.0000,0.4750,122.4363,0.000,unity
11.7801,0.00000,0.0000,0.0000,12.75146,12.75146,0.0000,0.4750,122.6914,0.000,unity
11.8001,0.00000,0.0000,0.0000,12.74978,12.74978,0.0000,0.4750,122.9464,0.000,unity
11.8201,0.00000,0.0000,0.0000,12.74811,12.74811,0.0000,0.4750,123.2013,0.000,unity
11.8401,0.00000,0.0000,0.0000,12.74643,12.74643,0.0000,0.4750,123.4562,0.000,unity
11.8601,0.00000,0.0000,0.0000,12.74476,12.74476,0.0000,0.4750,123.7111,0.000,unity
11.8801,0.00000,0.0000,0.0000,12.74309,12.74309,0.0000,0.4750,123.9660,0.000,unity
11.9001,0.00000,0.0000,0.0000,12.74141,12.74141,0.0000,0.4750,124.2208,0.000,unity
11.9201,0.00000,0.0000,0.0000,12.73974,12.73974,0.0000,0.4750,124.4756,0.000,unity
11.9401,0.00000,0.0000,0.0000,12.73807,12.73807,0.0000,0.4750,124.7304,0.000,unity
11.9601,0.00000,0.0000,0.0000,12.73640,12.73640,0.0000,0.4750,124.9851,0.000,unity
11.9801,0.00000,0.0000,0.0000,12.73472,12.73472,0.0000,0.4750,125.2398,0.000,unity
12.0001,0.00000,0.0000,0.0000,12.73305,12.73305,0.0000,0.4750,125.4945,0.000,unity
12.0201,0.00000,0.0000,0.0000,12.73138,12.73138,0.0000,0.4750,125.7491,0.000,unity
12.0401,0.00000,0.0000,0.0000,12.72971,12.72971,0.0000,0.4750,126.0037,0.000,unity
12.0601,0.00000,0.0000,0.0000,12.72804,12.72804,0.0000,0.4750,126.2582,0.000,unity
12.0801,0.00000,0.0000,0.0000,12.72637,12.72637,0.0000,0.4750,126.5128,0.000,unity
12.1001,0.00000,0.0000,0.0000,12.72470,12.72470,0.0000,0.4750,126.7673,0.000,unity
12.1201,0.00000,0.0000,0.0000,12.72303,12.72303,0.0000,0.4750,127.0217,0.000,unity
12.1401,0.00000,0.0000,0.0000,12.72135,12.72135,0.0000,0.4750,127.2762,0.000,unity
12.1601,0.00000,0.0000,0.0000,12.71968,12.71968,0.0000,0.4750,127.5305,0.000,unity
12.1801,0.00000,0.0000,0.0000,12.71801,12.71801,0.0000,0.4750,127.7849,0.000,unity
12.2001,0.00000,0.0000,0.0000,12.71634,12.71634,0.0000,0.4750,128.0392,0.000,unity
12.2201,0.00000,0.0000,0.0000,12.71467,12.71467,0.0000,0.4750,128.2935,0.000,unity
12.2401,0.00000,0.0000,0.0000,12.71301,12.71301,0.0000,0.4750,128.5478,0.000,unity
12.2601,0.00000,0.0000,0.0000,12.71134,12.71134,0.0000,0.4750,128.8020,0.000,unity
12.2801,0.00000,0.0000,0.0000,12.70967,12.70967,0.0000,0.4750,129.0562,0.000,unity
12.3001,0.00000,0.0000,0.0000,12.70800,12.70800,0.0000,0.4750,129.3104,0.000,unity
12.3201,0.00000,0.0000,0.0000,12.70633,12.70633,0.0000,0.4750,129.5645,0.000,unity
12.3401,0.00000,0.0000,0.0000,12.70466,12.70466,0.0000,0.4750,129.8186,0.000,unity
12.3601,0.00000,0.0000,0.0000,12.70299,12.70299,0.0000,0.4750,130.0726,0.000,unity
12.3801,0.00000,0.0000,0.0000,12.70133,12.70133,0.0000,0.4750,130.3267,0.000,unity
12.4001,0.00000,0.0000,0.0000,12.69966,12.69966,0.0000,0.4750,130.5807,0.000,unity
12.4201,0.00000,0.0000,0.0000,12.69799,12.69799,0.0000,0.4750,130.8346,0.000,unity
12.4401,0.00000,0.0000,0.0000,12.69632,12.69632,0.0000,0.4750,131.0886,0.000,unity
12.4601,0.00000,0.0000,0.0000,12.69466,12.69466,0.0000,0.4750,131.3425,0.000,unity
12.4801,0.00000,0.0000,0.0000,12.69299,12.69299,0.0000,0.4750,131.5963,0.000,unity
12.5001,0.00000,0.0000,0.0000,12.69132,12.69132,0.0000,0.4750,131.8501,0.000,unity
12.5201,0.00000,0.0000,0.0000,12.68966,12.68966,0.0000,0.4750,132.1039,0.000,unity
12.5401,0.00000,0.0000,0.0000,12.68799,12.68799,0.0000,0.4750,132.3577,0.000,unity
12.5601,0.00000,0.0000,0.0000,12.68633,12.68633,0.0000,0.4750,132.6114,0.000,unity
12.5801,0.00000,0.0000,0.0000,12.68466,12.68466,0.0000,0.4750,132.8651,0.000,unity
12.6001,0.00000,0.0000,0.0000,12.68299,12.68299,0.0000,0.4750,133.1188,0.000,unity
12.6201,0.00000,0.0000,0.0000,12.68133,12.68133,0.0000,0.4750,133.3724,0.000,unity
12.6401,0.00000,0.0000,0.0000,12.67966,12.67966,0.0000,0.4750,133.6260,0.000,unity
12.6601,0.00000,0.0000,0.0000,12.67800,12.67800,0.0000,0.4750,133.8795,0.000,unity
12.6801,0.00000,0.0000,0.0000,12.67634,12.67634,0.0000,0.4750,134.1331,0.000,unity
12.7001,0.00000,0.0000,0.0000,12.67467,12.67467,0.0000,0.4750,134.3866,0.000,unity
12.7201,0.00000,0.0000,0.0000,12.67301,12.67301,0.0000,0.4750,134.6400,0.000,unity
12.7401,0.00000,0.0000,0.0000,12.67134,12.67134,0.0000,0.4750,134.8935,0.000,unity
12.7601,0.00000,0.0000,0.0000,12.66968,12.66968,0.0000,0.4750,135.1469,0.000,unity
12.7801,0.00000,0.0000,0.0000,12.66802,12.66802,0.0000,0.4750,135.4002,0.000,unity
12.8001,0.00000,0.0000,0.0000,12.66635,12.66635,0.0000,0.4750,135.6535,0.000,unity
12.8201,0.00000,0.0000,0.0000,12.66469,12.66469,0.0000,0.4750,135.9068,0.000,unity
12.8401,0.00000,0.0000,0.0000,12.66303,12.66303,0.0000,0.4750,136.1601,0.000,unity
12.8601,0.00000,0.0000,0.0000,12.66136,12.66136,0.0000,0.4750,136.4133,0.000,unity
12.8801,0.00000,0.0000,0.0000,12.65970,12.65970,0.0000,0.4750,136.6665,0.000,unity
12.9001,0.00000,0.0000,0.0000,12.65804,12.65804,0.0000,0.4750,136.9197,0.000,unity
12.9201,0.00000,0.0000,0.0000,12.65638,12.65638,0.0000,0.4750,137.1728,0.000,unity
12.9401,0.00000,0.0000,0.0000,12.65472,12.65472,0.0000,0.4750,137.4259,0.000,unity
12.9601,0.00000,0.0000,0.0000,12.65306,12.65306,0.0000,0.4750,137.6790,0.000,unity
12.9801,0.00000,0.0000,0.0000,12.65139,12.65139,0.0000,0.4750,137.9320,0.000,unity
13.0001,0.00000,0.0000,0.0000,12.64973,12.64973,0.0000,0.4750,138.1850,0.000,unity
13.0201,0.00000,0.0000,0.0000,12.64807,12.64807,0.0000,0.4750,138.4379,0.000,unity
13.0401,0.00000,0.0000,0.0000,12.64641,12.64641,0.0000,0.4750,138.6909,0.000,unity
13.0601,0.00000,0.0000,0.0000,12.64475,12.64475,0.0000,0.4750,138.9438,0.000,unity
13.0801,0.00000,0.0000,0.0000,12.64309,12.64309,0.0000,0.4750,139.1966,0.000,unity
13.1001,0.00000,0.0000,0.0000,12.64143,12.64143,0.0000,0.4750,139.4494,0.000,unity
13.1201,0.00000,0.0000,0.0000,12.63977,12.63977,0.0000,0.4750,139.7022,0.000,unity
13.1401,0.00000,0.0000,0.0000,12.63811,12.63811,0.0000,0.4750,139.9550,0.000,unity
13.1601,0.00000,0.0000,0.0000,12.63645,12.63645,0.0000,0.4750,140.2077,0.000,unity
13.1801,0.00000,0.0000,0.0000,12.63479,12.63479,0.0000,0.4750,140.4604,0.000,unity
13.2001,0.00000,0.0000,0.0000,12.63313,12.63313,0.0000,0.4750,140.7131,0.000,unity
13.2201,0.00000,0.0000,0.0000,12.63148,12.63148,0.0000,0.4750,140.9657,0.000,unity
13.2401,0.00000,0.0000,0.0000,12.62982,12.62982,0.0000,0.4750,141.2183,0.000,unity
13.2601,0.00000,0.0000,0.0000,12.62816,12.62816,0.0000,0.4750,141.4709,0.000,unity
13.2801,0.00000,0.0000,0.0000,12.62650,12.62650,0.0000,0.4750,141.7234,0.000,unity
13.3001,0.00000,0.0000,0.0000,12.62484,12.62484,0.0000,0.4750,141.9759,0.000,unity
13.3201,0.00000,0.0000,0.0000,12.62319,12.62319,0.0000,0.4750,142.2284,0.000,unity
13.3401,0.00000,0.0000,0.0000,12.62153,12.62153,0.0000,0.4750,142.4808,0.000,unity
13.3601,0.00000,0.0000,0.0000,12.61987,12.61987,0.0000,0.4750,142.7332,0.000,unity
13.3801,0.00000,0.0000,0.0000,12.61821,12.61821,0.0000,0.4750,142.9855,0.000,unity
13.4001,0.00000,0.0000,0.0000,12.61656,12.61656,0.0000,0.4750,143.2379,0.000,unity
13.4201,0.00000,0.0000,0.0000,12.61490,12.61490,0.0000,0.4750,143.4902,0.000,unity
13.4401,0.00000,0.0000,0.0000,12.61325,12.61325,0.0000,0.4750,143.7424,0.000,unity
13.4601,0.00000,0.0000,0.0000,12.61159,12.61159,0.0000,0.4750,143.9947,0.000,unity
13.4801,0.00000,0.0000,0.0000,12.60993,12.60993,0.0000,0.4750,144.2469,0.000,unity
13.5001,0.00000,0.0000,0.0000,12.60828,12.60828,0.0000,0.4750,144.4990,0.000,unity
13.5201,0.00000,0.0000,0.0000,12.60662,12.60662,0.0000,0.4750,144.7512,0.000,unity
13.5401,0.00000,0.0000,0.0000,12.60497,12.60497,0.0000,0.4750,145.0033,0.000,unity
13.5601,0.00000,0.0000,0.0000,12.60331,12.60331,0.0000,0.4750,145.2553,0.000,unity
13.5801,0.00000,0.0000,0.0000,12.60166,12.60166,0.0000,0.4750,145.5074,0.000,unity
13.6001,0.00000,0.0000,0.0000,12.60000,12.60000,0.0000,0.4750,145.7594,0.000,unity
13.6201,0.00000,0.0000,0.0000,12.59835,12.59835,0.0000,0.4750,146.0113,0.000,unity
13.6401,0.00000,0.0000,0.0000,12.59669,12.59669,0.0000,0.4750,146.2633,0.000,unity
13.6601,0.00000,0.0000,0.0000,12.59504,12.59504,0.0000,0.4750,146.5152,0.000,unity
13.6801,0.00000,0.0000,0.0000,12.59339,12.59339,0.0000,0.4750,146.7670,0.000,unity
13.7001,0.00000,0.0000,0.0000,12.59173,12.59173,0.0000,0.4750,147.0189,0.000,unity
13.7201,0.00000,0.0000,0.0000,12.59008,12.59008,0.0000,0.4750,147.2707,0.000,unity
13.7401,0.00000,0.0000,0.0000,12.58843,12.58843,0.0000,0.4750,147.5224,0.000,unity
13.7601,0.00000,0.0000,0.0000,12.58677,12.58677,0.0000,0.4750,147.7742,0.000,unity
13.7801,0.00000,0.0000,0.0000,12.58512,12.58512,0.0000,0.4750,148.0259,0.000,unity
13.8001,0.00000,0.0000,0.0000,12.58347,12.58347,0.0000,0.4750,148.2776,0.000,unity
13.8201,0.00000,0.0000,0.0000,12.58182,12.58182,0.0000,0.4750,148.5292,0.000,unity
13.8401,0.00000,0.0000,0.0000,12.58017,12.58017,0.0000,0.4750,148.7808,0.000,unity
13.8601,0.00000,0.0000,0.0000,12.57851,12.57851,0.0000,0.4750,149.0324,0.000,unity
13.8801,0.00000,0.0000,0.0000,12.57686,12.57686,0.0000,0.4750,149.2839,0.000,unity
13.9001,0.00000,0.0000,0.0000,12.57521,12.57521,0.0000,0.4750,149.5354,0.000,unity
13.9201,0.00000,0.0000,0.0000,12.57356,12.57356,0.0000,0.4750,149.7869,0.000,unity
13.9401,0.00000,0.0000,0.0000,12.57191,12.57191,0.0000,0.4750,150.0383,0.000,unity
13.9601,0.00000,0.0000,0.0000,12.57026,12.57026,0.0000,0.4750,150.2897,0.000,unity
13.9801,0.00000,0.0000,0.0000,12.56861,12.56861,0.0000,0.4750,150.5411,0.000,unity
14.0001,0.00000,0.0000,0.0000,12.56696,12.56696,0.0000,0.4750,150.7924,0.000,unity
14.0201,0.00000,0.0000,0.0000,12.56531,12.56531,0.0000,0.4750,151.0437,0.000,unity
14.0401,0.00000,0.0000,0.0000,12.56366,12.56366,0.0000,0.4750,151.2950,0.000,unity
14.0601,0.00000,0.0000,0.0000,12.56201,12.56201,0.0000,0.4750,151.5462,0.000,unity
14.0801,0.00000,0.0000,0.0000,12.56036,12.56036,0.0000,0.4750,151.7975,0.000,unity
14.1001,0.00000,0.0000,0.0000,12.55871,12.55871,0.0000,0.4750,152.0486,0.000,unity
14.1201,0.00000,0.0000,0.0000,12.55706,12.55706,0.0000,0.4750,152.2998,0.000,unity
14.1401,0.00000,0.0000,0.0000,12.55541,12.55541,0.0000,0.4750,152.5509,0.000,unity
14.1601,0.00000,0.0000,0.0000,12.55376,12.55376,0.0000,0.4750,152.8020,0.000,unity
14.1801,0.00000,0.0000,0.0000,12.55212,12.55212,0.0000,0.4750,153.0530,0.000,unity
14.2001,0.00000,0.0000,0.0000,12.55047,12.55047,0.0000,0.4750,153.3040,0.000,unity
14.2201,0.00000,0.0000,0.0000,12.54882,12.54882,0.0000,0.4750,153.5550,0.000,unity
14.2401,0.00000,0.0000,0.0000,12.54717,12.54717,0.0000,0.4750,153.8059,0.000,unity
14.2601,0.00000,0.0000,0.0000,12.54553,12.54553,0.0000,0.4750,154.0568,0.000,unity
14.2801,0.00000,0.0000,0.0000,12.54388,12.54388,0.0000,0.4750,154.3077,0.000,unity
14.3001,0.00000,0.0000,0.0000,12.54223,12.54223,0.0000,0.4750,154.5586,0.000,unity
14.3201,0.00000,0.0000,0.0000,12.54058,12.54058,0.0000,0.4750,154.8094,0.000,unity
14.3401,0.00000,0.0000,0.0000,12.53894,12.53894,0.0000,0.4750,155.0602,0.000,unity
14.3601,0.00000,0.0000,0.0000,12.53729,12.53729,0.0000,0.4750,155.3109,0.000,unity
14.3801,0.00000,0.0000,0.0000,12.53565,12.53565,0.0000,0.4750,155.5616,0.000,unity
14.4001,0.00000,0.0000,0.0000,12.53400,12.53400,0.0000,0.4750,155.8123,0.000,unity
14.4201,0.00000,0.0000,0.0000,12.53235,12.53235,0.0000,0.4750,156.0629,0.000,unity
14.4401,0.00000,0.0000,0.0000,12.53071,12.53071,0.0000,0.4750,156.3136,0.000,unity
14.4601,0.00000,0.0000,0.0000,12.52906,12.52906,0.0000,0.4750,156.5641,0.000,unity
14.4801,0.00000,0.0000,0.0000,12.52742,12.52742,0.0000,0.4750,156.8147,0.000,unity
14.5001,0.00000,0.0000,0.0000,12.52577,12.52577,0.0000,0.4750,157.0652,0.000,unity
14.5201,0.00000,0.0000,0.0000,12.52413,12.52413,0.0000,0.4750,157.3157,0.000,unity
14.5401,0.00000,0.0000,0.0000,12.52248,12.52248,0.0000,0.4750,157.5661,0.000,unity
14.5601,0.00000,0.0000,0.0000,12.52084,12.52084,0.0000,0.4750,157.8165,0.000,unity
14.5801,0.00000,0.0000,0.0000,12.51920,12.51920,0.0000,0.4750,158.0669,0.000,unity
14.6001,0.00000,0.0000,0.0000,12.51755,12.51755,0.0000,0.4750,158.3173,0.000,unity
14.6201,0.00000,0.0000,0.0000,12.51591,12.51591,0.0000,0.4750,158.5676,0.000,unity
14.6401,0.00000,0.0000,0.0000,12.51427,12.51427,0.0000,0.4750,158.8179,0.000,unity
14.6601,0.00000,0.0000,0.0000,12.51262,12.51262,0.0000,0.4750,159.0681,0.000,unity
14.6802,0.00000,0.0000,0.0000,12.51098,12.51098,0.0000,0.4750,159.3184,0.000,unity
14.7002,0.00000,0.0000,0.0000,12.50934,12.50934,0.0000,0.4750,159.5685,0.000,unity
14.7202,0.00000,0.0000,0.0000,12.50770,12.50770,0.0000,0.4750,159.8187,0.000,unity
14.7402,0.00000,0.0000,0.0000,12.50605,12.50605,0.0000,0.4750,160.0688,0.000,unity
14.7602,0.00000,0.0000,0.0000,12.50441,12.50441,0.0000,0.4750,160.3189,0.000,unity
14.7802,0.00000,0.0000,0.0000,12.50277,12.50277,0.0000,0.4750,160.5690,0.000,unity
14.8002,0.00000,0.0000,0.0000,12.50113,12.50113,0.0000,0.4750,160.8190,0.000,unity
14.8202,0.00000,0.0000,0.0000,12.49949,12.49949,0.0000,0.4750,161.0690,0.000,unity
14.8402,0.00000,0.0000,0.0000,12.49784,12.49784,0.0000,0.4750,161.3189,0.000,unity
14.8602,0.00000,0.0000,0.0000,12.49620,12.49620,0.0000,0.4750,161.5688,0.000,unity
14.8802,0.00000,0.0000,0.0000,12.49456,12.49456,0.0000,0.4750,161.8187,0.000,unity
14.9002,0.00000,0.0000,0.0000,12.49292,12.49292,0.0000,0.4750,162.0686,0.000,unity
14.9202,0.00000,0.0000,0.0000,12.49128,12.49128,0.0000,0.4750,162.3184,0.000,unity
14.9402,0.00000,0.0000,0.0000,12.48964,12.48964,0.0000,0.4750,162.5682,0.000,unity
14.9602,0.00000,0.0000,0.0000,12.48800,12.48800,0.0000,0.4750,162.8180,0.000,unity
14.9802,0.00000,0.0000,0.0000,12.48636,12.48636,0.0000,0.4750,163.0677,0.000,unity
15.0002,0.00000,0.0000,0.0000,12.48472,12.48472,0.0000,0.4750,163.3174,0.000,unity
15.0202,0.00000,0.0000,0.0000,12.48308,12.48308,0.0000,0.4750,163.5671,0.000,unity
15.0402,0.00000,0.0000,0.0000,12.48145,12.48145,0.0000,0.4750,163.8167,0.000,unity
15.0602,0.00000,0.0000,0.0000,12.47981,12.47981,0.0000,0.4750,164.0663,0.000,unity
15.0802,0.00000,0.0000,0.0000,12.47817,12.47817,0.0000,0.4750,164.3159,0.000,unity
15.1002,0.00000,0.0000,0.0000,12.47653,12.47653,0.0000,0.4750,164.5654,0.000,unity
15.1202,0.00000,0.0000,0.0000,12.47489,12.47489,0.0000,0.4750,164.8149,0.000,unity
15.1402,0.00000,0.0000,0.0000,12.47325,12.47325,0.0000,0.4750,165.0643,0.000,unity
15.1602,0.00000,0.0000,0.0000,12.47162,12.47162,0.0000,0.4750,165.3138,0.000,unity
15.1802,0.00000,0.0000,0.0000,12.46998,12.46998,0.0000,0.4750,165.5632,0.000,unity
15.2002,0.00000,0.0000,0.0000,12.46834,12.46834,0.0000,0.4750,165.8125,0.000,unity
15.2202,0.00000,0.0000,0.0000,12.46670,12.46670,0.0000,0.4750,166.0619,0.000,unity
15.2402,0.00000,0.0000,0.0000,12.46507,12.46507,0.0000,0.4750,166.3112,0.000,unity
15.2602,0.00000,0.0000,0.0000,12.46343,12.46343,0.0000,0.4750,166.5604,0.000,unity
15.2802,0.00000,0.0000,0.0000,12.46179,12.46179,0.0000,0.4750,166.8097,0.000,unity
15.3002,0.00000,0.0000,0.0000,12.46016,12.46016,0.0000,0.4750,167.0589,0.000,unity
15.3202,0.00000,0.0000,0.0000,12.45852,12.45852,0.0000,0.4750,167.3081,0.000,unity
15.3402,0.00000,0.0000,0.0000,12.45689,12.45689,0.0000,0.4750,167.5572,0.000,unity
15.3602,0.00000,0.0000,0.0000,12.45525,12.45525,0.0000,0.4750,167.8063,0.000,unity
15.3802,0.00000,0.0000,0.0000,12.45361,12.45361,0.0000,0.4750,168.0554,0.000,unity
15.4002,0.00000,0.0000,0.0000,12.45198,12.45198,0.0000,0.4750,168.3044,0.000,unity
15.4202,0.00000,0.0000,0.0000,12.45034,12.45034,0.0000,0.4750,168.5534,0.000,unity
15.4402,0.00000,0.0000,0.0000,12.44871,12.44871,0.0000,0.4750,168.8024,0.000,unity
15.4602,0.00000,0.0000,0.0000,12.44707,12.44707,0.0000,0.4750,169.0513,0.000,unity
15.4802,0.00000,0.0000,0.0000,12.44544,12.44544,0.0000,0.4750,169.3002,0.000,unity
15.5002,0.00000,0.0000,0.0000,12.44381,12.44381,0.0000,0.4750,169.5491,0.000,unity
15.5202,0.00000,0.0000,0.0000,12.44217,12.44217,0.0000,0.4750,169.7979,0.000,unity
15.5402,0.00000,0.0000,0.0000,12.44054,12.44054,0.0000,0.4750,170.0468,0.000,unity
15.5602,0.00000,0.0000,0.0000,12.43891,12.43891,0.0000,0.4750,170.2955,0.000,unity
15.5802,0.00000,0.0000,0.0000,12.43727,12.43727,0.0000,0.4750,170.5443,0.000,unity
15.6002,0.00000,0.0000,0.0000,12.43564,12.43564,0.0000,0.4750,170.7930,0.000,unity
15.6202,0.00000,0.0000,0.0000,12.43401,12.43401,0.0000,0.4750,171.0417,0.000,unity
15.6402,0.00000,0.0000,0.0000,12.43237,12.43237,0.0000,0.4750,171.2903,0.000,unity
15.6602,0.00000,0.0000,0.0000,12.43074,12.43074,0.0000,0.4750,171.5389,0.000,unity
15.6802,0.00000,0.0000,0.0000,12.42911,12.42911,0.0000,0.4750,171.7875,0.000,unity
15.7002,0.00000,0.0000,0.0000,12.42748,12.42748,0.0000,0.4750,172.0361,0.000,unity
15.7202,0.00000,0.0000,0.0000,12.42585,12.42585,0.0000,0.4750,172.2846,0.000,unity
15.7402,0.00000,0.0000,0.0000,12.42421,12.42421,0.0000,0.4750,172.5331,0.000,unity
15.7602,0.00000,0.0000,0.0000,12.42258,12.42258,0.0000,0.4750,172.7815,0.000,unity
15.7802,0.00000,0.0000,0.0000,12.42095,12.42095,0.0000,0.4750,173.0299,0.000,unity
15.8002,0.00000,0.0000,0.0000,12.41932,12.41932,0.0000,0.4750,173.2783,0.000,unity
15.8202,0.00000,0.0000,0.0000,12.41769,12.41769,0.0000,0.4750,173.5267,0.000,unity
15.8402,0.00000,0.0000,0.0000,12.41606,12.41606,0.0000,0.4750,173.7750,0.000,unity
15.8602,0.00000,0.0000,0.0000,12.41443,12.41443,0.0000,0.4750,174.0233,0.000,unity
15.8802,0.00000,0.0000,0.0000,12.41280,12.41280,0.0000,0.4750,174.2715,0.000,unity
15.9002,0.00000,0.0000,0.0000,12.41117,12.41117,0.0000,0.4750,174.5198,0.000,unity
15.9202,0.00000,0.0000,0.0000,12.40954,12.40954,0.0000,0.4750,174.7680,0.000,unity
15.9402,0.00000,0.0000,0.0000,12.40791,12.40791,0.0000,0.4750,175.0161,0.000,unity
15.9602,0.00000,0.0000,0.0000,12.40628,12.40628,0.0000,0.4750,175.2642,0.000,unity
15.9802,0.00000,0.0000,0.0000,12.40465,12.40465,0.0000,0.4750,175.5123,0.000,unity
16.0002,0.00000,0.0000,0.0000,12.40303,12.40303,0.0000,0.4750,175.7604,0.000,unity
16.0202,0.00000,0.0000,0.0000,12.40140,12.40140,0.0000,0.4750,176.0084,0.000,unity
16.0402,0.00000,0.0000,0.0000,12.39977,12.39977,0.0000,0.4750,176.2564,0.000,unity
16.0602,0.00000,0.0000,0.0000,12.39814,12.39814,0.0000,0.4750,176.5044,0.000,unity
