t,steering,throttle,brake,speed,speed_mag,motor_nm,headroom,x,y,z,yaw_deg,source
9.1000,0.00000,0.0000,0.0000,4.36424,4.36437,0.0,1.0000,0.0000,0.4735,46.8031,0.000,unity
9.1200,0.00000,0.0000,0.0000,4.36367,4.36379,0.0,1.0000,0.0000,0.4735,46.8905,0.000,unity
9.1400,0.00000,0.0000,0.0000,4.36309,4.36318,0.0,1.0000,0.0000,0.4735,46.9780,0.000,unity
9.1600,0.00000,0.0000,0.0000,4.36251,4.36258,0.0,1.0000,0.0000,0.4735,47.0654,0.000,unity
9.1800,0.00000,0.0000,1.0000,4.36193,4.36199,0.0,1.0000,0.0000,0.4736,47.1530,0.000,unity
9.2000,0.00000,0.0000,1.0000,4.20802,4.20806,0.0,1.0000,0.0000,0.4736,47.2373,0.000,unity
9.2200,0.00000,0.0000,1.0000,4.01218,4.01221,0.0,1.0000,0.0000,0.4737,47.3176,0.000,unity
9.2400,0.00000,0.0000,1.0000,3.84235,3.84238,0.0,1.0000,0.0000,0.4738,47.3945,0.000,unity
9.2600,0.00000,0.0000,1.0000,3.67319,3.67322,0.0,1.0000,0.0000,0.4738,47.4678,0.000,unity
9.2800,0.00000,0.0000,1.0000,3.50471,3.50474,0.0,1.0000,0.0000,0.4739,47.5378,0.000,unity
9.3000,0.00000,0.0000,1.0000,3.33685,3.33689,0.0,1.0000,0.0000,0.4739,47.6043,0.000,unity
9.3200,0.00000,0.0000,1.0000,3.16954,3.16959,0.0,1.0000,0.0000,0.4740,47.6675,0.000,unity
9.3400,0.00000,0.0000,1.0000,3.00277,3.00282,0.0,1.0000,0.0000,0.4740,47.7273,0.000,unity
9.3600,0.00000,0.0000,1.0000,2.83650,2.83656,0.0,1.0000,0.0000,0.4741,47.7838,0.000,unity
9.3800,0.00000,0.0000,1.0000,2.67072,2.67079,0.0,1.0000,0.0000,0.4741,47.8370,0.000,unity
9.4000,0.00000,0.0000,1.0000,2.50529,2.50535,0.0,1.0000,0.0000,0.4741,47.8868,0.000,unity
9.4200,0.00000,0.0000,1.0000,2.33995,2.34003,0.0,1.0000,0.0000,0.4742,47.9334,0.000,unity
9.4400,0.00000,0.0000,1.0000,2.17499,2.17506,0.0,1.0000,0.0000,0.4742,47.9767,0.000,unity
9.4600,0.00000,0.0000,1.0000,2.00851,2.00859,0.0,1.0000,0.0000,0.4742,48.0167,0.000,unity
9.4800,0.00000,0.0000,1.0000,1.86929,1.86936,0.0,1.0000,0.0000,0.4742,48.0539,0.000,unity
9.5000,0.00000,0.0000,1.0000,1.75466,1.75474,0.0,1.0000,0.0000,0.4742,48.0889,0.000,unity
9.5200,0.00000,0.0000,1.0000,1.64003,1.64010,0.0,1.0000,0.0000,0.4742,48.1217,0.000,unity
9.5400,0.00000,0.0000,1.0000,1.52538,1.52545,0.0,1.0000,0.0000,0.4742,48.1522,0.000,unity
9.5600,0.00000,0.0000,1.0000,1.41073,1.41079,0.0,1.0000,0.0000,0.4742,48.1805,0.000,unity
9.5800,0.00000,0.0000,1.0000,1.29606,1.29612,0.0,1.0000,0.0000,0.4742,48.2065,0.000,unity
9.6000,0.00000,0.0000,1.0000,1.18139,1.18144,0.0,1.0000,0.0000,0.4742,48.2302,0.000,unity
9.6200,0.00000,0.0000,1.0000,1.06671,1.06675,0.0,1.0000,0.0000,0.4742,48.2517,0.000,unity
9.6400,0.00000,0.0000,1.0000,0.95202,0.95205,0.0,1.0000,0.0000,0.4742,48.2708,0.000,unity
9.6600,0.00000,0.0000,1.0000,0.83732,0.83735,0.0,1.0000,0.0000,0.4742,48.2877,0.000,unity
9.6800,0.00000,0.0000,1.0000,0.72262,0.72265,0.0,1.0000,0.0000,0.4742,48.3023,0.000,unity
9.7000,0.00000,0.0000,1.0000,0.60792,0.60794,0.0,1.0000,0.0000,0.4742,48.3146,0.000,unity
9.7200,0.00000,0.0000,1.0000,0.49321,0.49323,0.0,1.0000,0.0000,0.4742,48.3246,0.000,unity
9.7400,0.00000,0.0000,1.0000,0.37851,0.37852,0.0,1.0000,0.0000,0.4742,48.3323,0.000,unity
9.7600,0.00000,0.0000,1.0000,0.26105,0.26106,0.0,1.0000,0.0000,0.4742,48.3376,0.000,unity
9.7800,0.00000,0.0000,1.0000,0.19707,0.19707,0.0,1.0000,0.0000,0.4742,48.3417,0.000,unity
9.8000,0.00000,0.0000,1.0000,0.00202,0.00202,0.0,1.0000,0.0000,0.4742,48.3418,0.000,unity
9.8200,0.00000,0.0000,1.0000,-0.02304,0.02304,0.0,1.0000,0.0000,0.4742,48.3415,0.003,unity
9.8400,0.00000,0.0000,1.0000,-0.06474,0.06474,0.0,1.0000,0.0000,0.4742,48.3403,-0.002,unity
9.8600,0.00000,0.0000,1.0000,-0.10621,0.10621,0.0,1.0000,0.0000,0.4742,48.3384,0.002,unity
9.8800,0.00000,0.0000,1.0000,-0.13998,0.13998,0.0,1.0000,0.0000,0.4742,48.3359,-0.001,unity
9.9000,0.00000,0.0000,1.0000,-0.17578,0.17578,0.0,1.0000,0.0000,0.4742,48.3326,0.003,unity
9.9200,0.00000,0.0000,0.0000,-0.21929,0.21929,0.0,1.0000,0.0000,0.4742,48.3285,0.009,unity
9.9400,0.00000,0.0000,0.0000,-0.23012,0.23012,0.0,1.0000,0.0000,0.4742,48.3241,0.008,unity
9.9600,0.00000,0.0000,0.0000,-0.23010,0.23010,0.0,1.0000,0.0000,0.4742,48.3198,0.008,unity
9.9800,0.00000,0.0000,0.0000,-0.23007,0.23007,0.0,1.0000,0.0000,0.4742,48.3156,0.008,unity
10.0000,0.00000,0.0000,0.0000,-0.23004,0.23005,0.0,1.0000,0.0000,0.4742,48.3113,0.008,unity
10.0200,0.00000,0.0000,0.0000,-0.23001,0.23001,0.0,1.0000,0.0000,0.4742,48.3070,0.008,unity
10.0400,0.00000,0.0000,0.0000,-0.22998,0.22998,0.0,1.0000,0.0000,0.4742,48.3027,0.008,unity
10.0600,0.00000,0.0000,0.0000,-0.22994,0.22994,0.0,1.0000,0.0000,0.4742,48.2984,0.008,unity
10.0800,0.00000,0.0000,0.0000,-0.22991,0.22991,0.0,1.0000,0.0000,0.4742,48.2940,0.008,unity
10.1000,0.00000,0.0000,0.0000,-0.22987,0.22987,0.0,1.0000,0.0000,0.4742,48.2896,0.008,unity
10.1200,0.00000,0.0000,0.0000,-0.22983,0.22983,0.0,1.0000,0.0000,0.4742,48.2852,0.008,unity
10.1400,0.00000,0.0000,0.0000,-0.22979,0.22979,0.0,1.0000,0.0000,0.4742,48.2808,0.008,unity
10.1600,0.00000,0.0000,0.0000,-0.22975,0.22975,0.0,1.0000,0.0000,0.4742,48.2764,0.008,unity
10.1800,0.00000,0.0000,0.0000,-0.22971,0.22971,0.0,1.0000,0.0000,0.4742,48.2719,0.008,unity
10.2000,0.00000,0.0000,0.0000,-0.22968,0.22968,0.0,1.0000,0.0000,0.4742,48.2674,0.008,unity
10.2200,0.00000,0.0000,0.0000,-0.22964,0.22964,0.0,1.0000,0.0000,0.4742,48.2629,0.008,unity
10.2400,0.00000,0.0000,0.0000,-0.22960,0.22960,0.0,1.0000,0.0000,0.4742,48.2583,0.008,unity
10.2600,0.00000,0.0000,0.0000,-0.22956,0.22956,0.0,1.0000,0.0000,0.4742,48.2538,0.008,unity
10.2800,0.00000,0.0000,0.0000,-0.22953,0.22953,0.0,1.0000,0.0000,0.4742,48.2492,0.008,unity
10.3001,0.00000,0.0000,0.0000,-0.22949,0.22949,0.0,1.0000,0.0000,0.4742,48.2446,0.008,unity
10.3201,0.00000,0.0000,0.0000,-0.22946,0.22946,0.0,1.0000,0.0000,0.4742,48.2400,0.008,unity
10.3401,0.00000,0.0000,0.0000,-0.22942,0.22942,0.0,1.0000,0.0000,0.4742,48.2354,0.008,unity
10.3601,0.00000,0.0000,0.0000,-0.22939,0.22939,0.0,1.0000,0.0000,0.4742,48.2308,0.008,unity
10.3801,0.00000,0.0000,0.0000,-0.22936,0.22936,0.0,1.0000,0.0000,0.4742,48.2262,0.008,unity
10.4001,0.00000,0.0000,0.0000,-0.22933,0.22933,0.0,1.0000,0.0000,0.4742,48.2215,0.008,unity
10.4201,0.00000,0.0000,0.0000,-0.22929,0.22929,0.0,1.0000,0.0000,0.4742,48.2169,0.008,unity
10.4401,0.00000,0.0000,0.0000,-0.22926,0.22926,0.0,1.0000,0.0000,0.4742,48.2123,0.008,unity
10.4601,0.00000,0.0000,0.0000,-0.22923,0.22923,0.0,1.0000,0.0000,0.4742,48.2077,0.008,unity
10.4801,0.00000,0.0000,0.0000,-0.22920,0.22920,0.0,1.0000,0.0000,0.4742,48.2030,0.008,unity
10.5001,0.00000,0.0000,0.0000,-0.22917,0.22917,0.0,1.0000,0.0000,0.4742,48.1984,0.008,unity
10.5201,0.00000,0.0000,0.0000,-0.22914,0.22914,0.0,1.0000,0.0000,0.4742,48.1938,0.008,unity
10.5401,0.00000,0.0000,0.0000,-0.22912,0.22912,0.0,1.0000,0.0000,0.4742,48.1892,0.008,unity
10.5601,0.00000,0.0000,0.0000,-0.22909,0.22909,0.0,1.0000,0.0000,0.4742,48.1846,0.008,unity
10.5801,0.00000,0.0000,0.0000,-0.22906,0.22906,0.0,1.0000,0.0000,0.4742,48.1799,0.008,unity
10.6001,0.00000,0.0000,0.0000,-0.22903,0.22903,0.0,1.0000,0.0000,0.4742,48.1753,0.008,unity
10.6201,0.00000,0.0000,0.0000,-0.22900,0.22900,0.0,1.0000,0.0000,0.4742,48.1707,0.008,unity
10.6401,0.00000,0.0000,0.0000,-0.22897,0.22897,0.0,1.0000,0.0000,0.4742,48.1661,0.008,unity
10.6601,0.00000,0.0000,0.0000,-0.22894,0.22894,0.0,1.0000,0.0000,0.4742,48.1616,0.008,unity
10.6801,0.00000,0.0000,0.0000,-0.22891,0.22891,0.0,1.0000,0.0000,0.4742,48.1570,0.008,unity
10.7001,0.00000,0.0000,0.0000,-0.22888,0.22888,0.0,1.0000,0.0000,0.4742,48.1524,0.008,unity
10.7201,0.00000,0.0000,0.0000,-0.22885,0.22885,0.0,1.0000,0.0000,0.4742,48.1478,0.008,unity
10.7401,0.00000,0.0000,0.0000,-0.22883,0.22883,0.0,1.0000,0.0000,0.4742,48.1432,0.008,unity
10.7601,0.00000,0.0000,0.0000,-0.22880,0.22880,0.0,1.0000,0.0000,0.4742,48.1387,0.008,unity
10.7801,0.00000,0.0000,0.0000,-0.22877,0.22877,0.0,1.0000,0.0000,0.4742,48.1341,0.008,unity
10.8001,0.00000,0.0000,0.0000,-0.22874,0.22874,0.0,1.0000,0.0000,0.4742,48.1295,0.008,unity
10.8201,0.00000,0.0000,0.0000,-0.22871,0.22871,0.0,1.0000,0.0000,0.4742,48.1249,0.008,unity
10.8401,0.00000,0.0000,0.0000,-0.22868,0.22868,0.0,1.0000,0.0000,0.4742,48.1204,0.008,unity
10.8601,0.00000,0.0000,0.0000,-0.22865,0.22865,0.0,1.0000,0.0000,0.4742,48.1158,0.008,unity
10.8801,0.00000,0.0000,0.0000,-0.22862,0.22862,0.0,1.0000,0.0000,0.4742,48.1112,0.008,unity
10.9001,0.00000,0.0000,0.0000,-0.22859,0.22859,0.0,1.0000,0.0000,0.4742,48.1067,0.008,unity
10.9201,0.00000,0.0000,0.0000,-0.22856,0.22856,0.0,1.0000,0.0000,0.4742,48.1021,0.008,unity
10.9401,0.00000,0.0000,0.0000,-0.22853,0.22853,0.0,1.0000,0.0000,0.4742,48.0976,0.008,unity
10.9601,0.00000,0.0000,0.0000,-0.22850,0.22850,0.0,1.0000,0.0000,0.4742,48.0930,0.008,unity
10.9801,0.00000,0.0000,0.0000,-0.22847,0.22847,0.0,1.0000,0.0000,0.4742,48.0884,0.008,unity
11.0001,0.00000,0.0000,0.0000,-0.22844,0.22844,0.0,1.0000,0.0000,0.4742,48.0839,0.008,unity
11.0201,0.00000,0.0000,0.0000,-0.22841,0.22841,0.0,1.0000,0.0000,0.4742,48.0793,0.008,unity
11.0401,0.00000,0.0000,0.0000,-0.22838,0.22838,0.0,1.0000,0.0000,0.4742,48.0747,0.008,unity
11.0601,0.00000,0.0000,0.0000,-0.22835,0.22835,0.0,1.0000,0.0000,0.4742,48.0702,0.008,unity
11.0801,0.00000,0.0000,0.0000,-0.22832,0.22832,0.0,1.0000,0.0000,0.4742,48.0656,0.008,unity
11.1001,0.00000,0.0000,0.0000,-0.22829,0.22829,0.0,1.0000,0.0000,0.4742,48.0610,0.008,unity
11.1201,0.00000,0.0000,0.0000,-0.22826,0.22826,0.0,1.0000,0.0000,0.4742,48.0565,0.008,unity
11.1401,0.00000,0.0000,0.0000,-0.22823,0.22823,0.0,1.0000,0.0000,0.4742,48.0519,0.008,unity
11.1601,0.00000,0.0000,0.0000,-0.22820,0.22820,0.0,1.0000,0.0000,0.4742,48.0473,0.008,unity
11.1801,0.00000,0.0000,0.0000,-0.22816,0.22816,0.0,1.0000,0.0000,0.4742,48.0428,0.008,unity
11.2001,0.00000,0.0000,0.0000,-0.22813,0.22813,0.0,1.0000,0.0000,0.4742,48.0382,0.008,unity
11.2201,0.00000,0.0000,0.0000,-0.22810,0.22810,0.0,1.0000,0.0000,0.4742,48.0337,0.008,unity
11.2401,0.00000,0.0000,0.0000,-0.22807,0.22807,0.0,1.0000,0.0000,0.4742,48.0291,0.008,unity
11.2601,0.00000,0.0000,0.0000,-0.22804,0.22804,0.0,1.0000,0.0000,0.4742,48.0245,0.008,unity
11.2801,0.00000,0.0000,0.0000,-0.22801,0.22801,0.0,1.0000,0.0000,0.4742,48.0200,0.008,unity
