t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,traction,x,y,z,yaw_deg,source
7.8200,0.00000,1.0000,0.0000,9.87494,9.87494,8.99353,65.7,0.1251,1.0000,0.0000,0.4750,47.6374,0.000,unity
7.8400,0.00000,1.0000,0.0000,9.71043,9.71043,14.68163,0.0,0.0000,0.0000,0.0000,0.4750,47.8314,0.000,unity
7.8600,0.00000,1.0000,0.0000,10.20708,10.20708,1.41203,0.0,0.0000,1.0000,0.0000,0.4750,48.0359,0.000,unity
7.8800,0.00000,1.0000,0.0000,9.93347,9.93347,8.42856,34.9,0.0665,1.0000,0.0000,0.4750,48.2346,0.000,unity
7.9000,0.00000,1.0000,0.0000,9.54070,9.54071,22.40150,0.0,0.0000,0.0000,0.0000,0.4750,48.4250,0.000,unity
7.9200,0.00000,1.0000,0.0000,10.02946,10.02946,8.59171,0.0,0.0000,1.0000,0.0000,0.4750,48.6258,0.000,unity
7.9400,0.00000,1.0000,0.0000,9.77156,9.77156,15.61644,0.0,0.0000,0.0000,0.0000,0.4750,48.8211,0.000,unity
7.9600,0.00000,1.0000,0.0000,9.98643,9.98643,12.61465,0.0,0.0000,0.0000,0.0000,0.4750,49.0210,0.000,unity
7.9800,0.00000,1.0000,0.0000,10.03251,10.03251,7.11765,0.0,0.0000,1.0000,0.0000,0.4750,49.2218,0.000,unity
8.0000,0.00000,1.0000,0.0000,9.65961,9.65961,21.02026,0.0,0.0000,0.0000,0.0000,0.4750,49.4147,0.000,unity
8.0200,0.00000,1.0000,0.0000,9.93463,9.93463,8.13309,34.3,0.0654,1.0000,0.0000,0.4750,49.6135,0.000,unity
8.0400,0.00000,1.0000,0.0000,9.51698,9.51698,22.33258,0.0,0.0000,0.0000,0.0000,0.4750,49.8034,0.000,unity
8.0600,0.00000,1.0000,0.0000,9.99895,9.99896,8.49643,0.5,0.0010,1.0000,0.0000,0.4750,50.0036,0.000,unity
8.0800,0.00000,1.0000,0.0000,9.73089,9.73089,15.82615,0.0,0.0000,0.0000,0.0000,0.4750,50.1981,0.000,unity
8.1000,0.00000,1.0000,0.0000,10.10560,10.10560,5.22236,0.0,0.0000,1.0000,0.0000,0.4750,50.4005,0.000,unity
8.1200,0.00000,1.0000,0.0000,9.70605,9.70605,21.20510,0.0,0.0000,0.0000,0.0000,0.4750,50.5945,0.000,unity
8.1400,0.00000,1.0000,0.0000,9.70053,9.70054,20.99752,0.0,0.0000,0.0000,0.0000,0.4750,50.7884,0.000,unity
8.1600,0.00000,1.0000,0.0000,9.74828,9.74828,18.96572,0.0,0.0000,0.0000,0.0000,0.4750,50.9833,0.000,unity
8.1800,0.00000,1.0000,0.0000,9.73970,9.73970,22.17398,0.0,0.0000,0.0000,0.0000,0.4750,51.1780,0.000,unity
8.2000,0.00000,1.0000,0.0000,9.77449,9.77449,15.23311,0.0,0.0000,0.0000,0.0000,0.4750,51.3735,0.000,unity
8.2200,0.00000,1.0000,0.0000,9.92841,9.92842,15.15400,0.0,0.0000,0.0000,0.0000,0.4750,51.5723,0.000,unity
8.2400,0.00000,1.0000,0.0000,10.04826,10.04826,7.57768,0.0,0.0000,1.0000,0.0000,0.4750,51.7735,0.000,unity
8.2600,0.00000,1.0000,0.0000,9.70076,9.70076,20.42571,0.0,0.0000,0.0000,0.0000,0.4750,51.9674,0.000,unity
8.2800,0.00000,1.0000,0.0000,9.74192,9.74192,19.21783,0.0,0.0000,0.0000,0.0000,0.4750,52.1622,0.000,unity
8.3000,0.00000,1.0000,0.0000,9.73117,9.73117,22.12597,0.0,0.0000,0.0000,0.0000,0.4750,52.3568,0.000,unity
8.3200,0.00000,1.0000,0.0000,9.75355,9.75355,15.73034,0.0,0.0000,0.0000,0.0000,0.4750,52.5518,0.000,unity
8.3400,0.00000,1.0000,0.0000,9.94122,9.94122,13.84225,0.0,0.0000,0.0000,0.0000,0.4750,52.7508,0.000,unity
8.3600,0.00000,1.0000,0.0000,10.04513,10.04514,7.29309,0.0,0.0000,1.0000,0.0000,0.4750,52.9520,0.000,unity
8.3800,0.00000,1.0000,0.0000,9.68363,9.68363,20.39880,0.0,0.0000,0.0000,0.0000,0.4750,53.1455,0.000,unity
8.4000,0.00000,1.0000,0.0000,9.78870,9.78870,16.44744,0.0,0.0000,0.0000,0.0000,0.4750,53.3412,0.000,unity
8.4200,0.00000,1.0000,0.0000,9.78885,9.78885,21.86668,0.0,0.0000,0.0000,0.0000,0.4750,53.5370,0.000,unity
8.4400,0.00000,1.0000,0.0000,9.88237,9.88237,8.23342,61.8,0.1176,1.0000,0.0000,0.4750,53.7347,0.000,unity
8.4600,0.00000,1.0000,0.0000,9.58444,9.58445,17.68123,0.0,0.0000,0.0000,0.0000,0.4750,53.9261,0.000,unity
8.4800,0.00000,1.0000,0.0000,10.12033,10.12033,1.35186,0.0,0.0000,1.0000,0.0000,0.4750,54.1289,0.000,unity
8.5000,0.00000,1.0000,0.0000,9.84672,9.84672,9.89701,54.1,0.1030,1.0000,0.0000,0.4750,54.3258,0.000,unity
8.5200,0.00000,1.0000,0.0000,9.78179,9.78179,13.35184,0.0,0.0000,0.0000,0.0000,0.4750,54.5214,0.000,unity
8.5400,0.00000,1.0000,0.0000,10.01903,10.01903,9.17300,0.0,0.0000,1.0000,0.0000,0.4750,54.7220,0.000,unity
8.5600,0.00000,1.0000,0.0000,9.81664,9.81664,13.28482,0.0,0.0000,0.0000,0.0000,0.4750,54.9182,0.000,unity
8.5800,0.00000,1.0000,0.0000,9.85963,9.85963,18.25790,0.0,0.0000,0.0000,0.0000,0.4750,55.1154,0.000,unity
8.6000,0.00000,1.0000,0.0000,9.98724,9.98724,8.37294,6.7,0.0128,1.0000,0.0000,0.4750,55.3152,0.000,unity
8.6200,0.00000,1.0000,0.0000,9.71004,9.71004,16.65572,0.0,0.0000,0.0000,0.0000,0.4750,55.5092,0.000,unity
8.6400,0.00000,1.0000,0.0000,10.05170,10.05170,6.16759,0.0,0.0000,1.0000,0.0000,0.4750,55.7105,0.000,unity
8.6600,0.00000,1.0000,0.0000,9.64569,9.64569,22.00195,0.0,0.0000,0.0000,0.0000,0.4750,55.9031,0.000,unity
8.6800,0.00000,1.0000,0.0000,9.83090,9.83090,11.80010,0.0,0.0000,0.0000,0.0000,0.4750,56.0997,0.000,unity
8.7000,0.00000,1.0000,0.0000,9.81657,9.81657,17.30938,0.0,0.0000,0.0000,0.0000,0.4750,56.2959,0.000,unity
8.7200,0.00000,1.0000,0.0000,9.91642,9.91642,13.64050,0.0,0.0000,0.0000,0.0000,0.4750,56.4943,0.000,unity
8.7400,0.00000,1.0000,0.0000,10.00966,10.00966,9.03963,0.0,0.0000,1.0000,0.0000,0.4750,56.6947,0.000,unity
8.7600,0.00000,1.0000,0.0000,9.79304,9.79304,13.59978,0.0,0.0000,0.0000,0.0000,0.4750,56.8904,0.000,unity
8.7800,0.00000,1.0000,0.0000,9.89562,9.89562,16.09504,0.0,0.0000,0.0000,0.0000,0.4750,57.0884,0.000,unity
8.8000,0.00000,1.0000,0.0000,10.03315,10.03315,7.68452,0.0,0.0000,1.0000,0.0000,0.4750,57.2892,0.000,unity
8.8200,0.00000,1.0000,0.0000,9.69870,9.69870,19.27469,0.0,0.0000,0.0000,0.0000,0.4750,57.4829,0.000,unity
8.8400,0.00000,1.0000,0.0000,9.81656,9.81656,16.50463,0.0,0.0000,0.0000,0.0000,0.4750,57.6792,0.000,unity
8.8600,0.00000,1.0000,0.0000,9.89524,9.89524,15.13073,0.0,0.0000,0.0000,0.0000,0.4750,57.8771,0.000,unity
8.8800,0.00000,1.0000,0.0000,10.02151,10.02151,8.43633,0.0,0.0000,1.0000,0.0000,0.4750,58.0777,0.000,unity
8.9000,0.00000,1.0000,0.0000,9.75058,9.75058,16.59170,0.0,0.0000,0.0000,0.0000,0.4750,58.2726,0.000,unity
8.9200,0.00000,1.0000,0.0000,9.80468,9.80468,20.07992,0.0,0.0000,0.0000,0.0000,0.4750,58.4686,0.000,unity
8.9400,0.00000,1.0000,0.0000,9.91942,9.91942,8.59620,42.3,0.0806,1.0000,0.0000,0.4750,58.6671,0.000,unity
8.9600,0.00000,1.0000,0.0000,9.55264,9.55265,20.54947,0.0,0.0000,0.0000,0.0000,0.4750,58.8578,0.000,unity
8.9800,0.00000,1.0000,0.0000,10.06072,10.06072,5.63196,0.0,0.0000,1.0000,0.0000,0.4750,59.0593,0.000,unity
9.0000,0.00000,1.0000,0.0000,9.65820,9.65820,21.24222,0.0,0.0000,0.0000,0.0000,0.4750,59.2522,0.000,unity
9.0200,0.00000,1.0000,0.0000,9.78045,9.78045,15.23077,0.0,0.0000,0.0000,0.0000,0.4750,59.4478,0.000,unity
9.0400,0.00000,1.0000,0.0000,9.80056,9.80057,21.48412,0.0,0.0000,0.0000,0.0000,0.4750,59.6438,0.000,unity
9.0600,0.00000,1.0000,0.0000,9.89885,9.89885,7.45151,53.1,0.1011,1.0000,0.0000,0.4750,59.8419,0.000,unity
9.0800,0.00000,1.0000,0.0000,9.47974,9.47975,20.23608,0.0,0.0000,0.0000,0.0000,0.4750,60.0312,0.000,unity
9.1000,0.00000,1.0000,0.0000,9.95797,9.95797,6.59435,22.1,0.0420,1.0000,0.0000,0.4750,60.2306,0.000,unity
9.1200,0.00000,1.0000,0.0000,9.43965,9.43965,22.59169,0.0,0.0000,0.0000,0.0000,0.4750,60.4191,0.000,unity
9.1400,0.00000,1.0000,0.0000,9.89272,9.89272,10.36599,0.0,0.0000,0.7023,0.0000,0.4750,60.6171,0.000,unity
9.1600,0.00000,1.0000,0.0000,9.66936,9.66936,20.65507,0.0,0.0000,0.0000,0.0000,0.4750,60.8105,0.000,unity
9.1800,0.00000,1.0000,0.0000,9.78910,9.78910,15.52852,0.0,0.0000,0.0000,0.0000,0.4750,61.0063,0.000,unity
9.2000,0.00000,1.0000,0.0000,9.79044,9.79044,22.23975,0.0,0.0000,0.0000,0.0000,0.4750,61.2022,0.000,unity
9.2200,0.00000,1.0000,0.0000,9.87692,9.87692,8.75492,64.6,0.1231,1.0000,0.0000,0.4750,61.4000,0.000,unity
9.2400,0.00000,1.0000,0.0000,9.57589,9.57589,20.34772,0.0,0.0000,0.0000,0.0000,0.4750,61.5913,0.000,unity
9.2600,0.00000,1.0000,0.0000,10.07868,10.07868,6.28341,0.0,0.0000,1.0000,0.0000,0.4750,61.7933,0.000,unity
9.2800,0.00000,1.0000,0.0000,9.66332,9.66332,23.31035,0.0,0.0000,0.0000,0.0000,0.4750,61.9864,0.000,unity
9.3000,0.00000,1.0000,0.0000,9.60109,9.60109,22.40758,0.0,0.0000,0.0000,0.0000,0.4750,62.1783,0.000,unity
9.3200,0.00000,1.0000,0.0000,9.90509,9.90509,8.91111,49.8,0.0949,1.0000,0.0000,0.4750,62.3766,0.000,unity
9.3400,0.00000,1.0000,0.0000,9.54611,9.54612,22.86201,0.0,0.0000,0.0000,0.0000,0.4750,62.5673,0.000,unity
9.3600,0.00000,1.0000,0.0000,10.01132,10.01132,10.34548,0.0,0.0000,0.8878,0.0000,0.4750,62.7678,0.000,unity
9.3800,0.00000,1.0000,0.0000,9.90438,9.90438,8.84392,50.2,0.0956,1.0000,0.0000,0.4750,62.9661,0.000,unity
9.4000,0.00000,1.0000,0.0000,9.55310,9.55310,22.24782,0.0,0.0000,0.0000,0.0000,0.4750,63.1569,0.000,unity
9.4200,0.00000,1.0000,0.0000,10.03287,10.03287,8.60519,0.0,0.0000,1.0000,0.0000,0.4750,63.3578,0.000,unity
9.4400,0.00000,1.0000,0.0000,9.77551,9.77551,15.44648,0.0,0.0000,0.0000,0.0000,0.4750,63.5533,0.000,unity
9.4600,0.00000,1.0000,0.0000,9.86601,9.86601,18.41596,0.0,0.0000,0.0000,0.0000,0.4750,63.7506,0.000,unity
9.4800,0.00000,1.0000,0.0000,9.99846,9.99846,7.32527,0.8,0.0015,1.0000,0.0000,0.4750,63.9508,0.000,unity
9.5000,0.00000,1.0000,0.0000,9.63798,9.63798,20.14729,0.0,0.0000,0.0000,0.0000,0.4750,64.1433,0.000,unity
9.5200,0.00000,1.0000,0.0000,9.99091,9.99091,5.16687,4.8,0.0091,1.0000,0.0000,0.4750,64.3433,0.000,unity
9.5400,0.00000,1.0000,0.0000,9.48454,9.48454,20.29816,0.0,0.0000,0.0000,0.0000,0.4750,64.5325,0.000,unity
9.5600,0.00000,1.0000,0.0000,9.96463,9.96464,6.12050,18.6,0.0354,1.0000,0.0000,0.4750,64.7320,0.000,unity
9.5800,0.00000,1.0000,0.0000,9.42826,9.42826,22.84602,0.0,0.0000,0.0000,0.0000,0.4750,64.9201,0.000,unity
9.6000,0.00000,1.0000,0.0000,9.87317,9.87317,10.82751,0.0,0.0000,0.0609,0.0000,0.4750,65.1177,0.000,unity
9.6200,0.00000,1.0000,0.0000,9.67403,9.67403,22.15642,0.0,0.0000,0.0000,0.0000,0.4750,65.3111,0.000,unity
9.6400,0.00000,1.0000,0.0000,9.65007,9.65008,21.54190,0.0,0.0000,0.0000,0.0000,0.4750,65.5040,0.000,unity
9.6600,0.00000,1.0000,0.0000,9.76975,9.76976,14.69256,0.0,0.0000,0.0000,0.0000,0.4750,65.6994,0.000,unity
9.6800,0.00000,1.0000,0.0000,9.87839,9.87839,17.07390,0.0,0.0000,0.0000,0.0000,0.4750,65.8972,0.000,unity
9.7000,0.00000,1.0000,0.0000,10.02056,10.02056,7.11262,0.0,0.0000,1.0000,0.0000,0.4750,66.0979,0.000,unity
9.7200,0.00000,1.0000,0.0000,9.64931,9.64931,20.79454,0.0,0.0000,0.0000,0.0000,0.4750,66.2907,0.000,unity
9.7400,0.00000,1.0000,0.0000,9.83367,9.83367,12.30540,0.0,0.0000,0.0000,0.0000,0.4750,66.4874,0.000,unity
9.7600,0.00000,1.0000,0.0000,9.74056,9.74056,22.17307,0.0,0.0000,0.0000,0.0000,0.4750,66.6822,0.000,unity
9.7800,0.00000,1.0000,0.0000,9.83078,9.83078,10.03107,0.0,0.0000,1.0000,0.0000,0.4750,66.8789,0.000,unity
9.8000,0.00000,1.0000,0.0000,9.73827,9.73827,14.91306,0.0,0.0000,0.0000,0.0000,0.4750,67.0736,0.000,unity
9.8200,0.00000,1.0000,0.0000,9.95656,9.95656,11.95694,0.0,0.0000,0.0000,0.0000,0.4750,67.2729,0.000,unity
9.8400,0.00000,1.0000,0.0000,9.96912,9.96912,6.91234,16.2,0.0309,1.0000,0.0000,0.4750,67.4724,0.000,unity
9.8600,0.00000,1.0000,0.0000,9.55592,9.55592,21.27463,0.0,0.0000,0.0000,0.0000,0.4750,67.6632,0.000,unity
9.8800,0.00000,1.0000,0.0000,10.02952,10.02952,6.96228,0.0,0.0000,1.0000,0.0000,0.4750,67.8641,0.000,unity
9.9000,0.00000,1.0000,0.0000,9.64952,9.64952,21.18923,0.0,0.0000,0.0000,0.0000,0.4750,68.0569,0.000,unity
9.9200,0.00000,1.0000,0.0000,9.74501,9.74501,16.49043,0.0,0.0000,0.0000,0.0000,0.4750,68.2517,0.000,unity
9.9400,0.00000,1.0000,0.0000,9.77278,9.77278,21.37129,0.0,0.0000,0.0000,0.0000,0.4750,68.4471,0.000,unity
9.9600,0.00000,1.0000,0.0000,9.87142,9.87142,8.36757,67.5,0.1286,1.0000,0.0000,0.4750,68.6446,0.000,unity
9.9800,0.00000,1.0000,0.0000,9.52466,9.52466,20.63484,0.0,0.0000,0.0000,0.0000,0.4750,68.8348,0.000,unity
10.0000,0.00000,1.0000,0.0000,10.03152,10.03152,5.89208,0.0,0.0000,1.0000,0.0000,0.4750,69.0357,0.000,unity
10.0200,0.00000,1.0000,0.0000,9.62630,9.62630,21.62181,0.0,0.0000,0.0000,0.0000,0.4750,69.2281,0.000,unity
10.0400,0.00000,1.0000,0.0000,9.82540,9.82540,11.20024,0.0,0.0000,0.0000,0.0000,0.4750,69.4246,0.000,unity
10.0600,0.00000,1.0000,0.0000,9.73336,9.73336,19.15338,0.0,0.0000,0.0000,0.0000,0.4750,69.6193,0.000,unity
10.0800,0.00000,1.0000,0.0000,9.73404,9.73404,20.35772,0.0,0.0000,0.0000,0.0000,0.4750,69.8139,0.000,unity
10.1000,0.00000,1.0000,0.0000,9.77912,9.77912,15.41895,0.0,0.0000,0.0000,0.0000,0.4750,70.0095,0.000,unity
10.1200,0.00000,1.0000,0.0000,9.77521,9.77521,22.17308,0.0,0.0000,0.0000,0.0000,0.4750,70.2050,0.000,unity
10.1400,0.00000,1.0000,0.0000,9.86427,9.86427,8.58578,71.3,0.1357,1.0000,0.0000,0.4750,70.4024,0.000,unity
10.1600,0.00000,1.0000,0.0000,9.55075,9.55075,20.04894,0.0,0.0000,0.0000,0.0000,0.4750,70.5932,0.000,unity
10.1800,0.00000,1.0000,0.0000,10.06465,10.06465,5.01048,0.0,0.0000,1.0000,0.0000,0.4750,70.7949,0.000,unity
10.2000,0.00000,1.0000,0.0000,9.68155,9.68155,19.34907,0.0,0.0000,0.0000,0.0000,0.4750,70.9884,0.000,unity
10.2200,0.00000,1.0000,0.0000,9.80561,9.80561,15.99153,0.0,0.0000,0.0000,0.0000,0.4750,71.1845,0.000,unity
10.2400,0.00000,1.0000,0.0000,9.87239,9.87239,16.37662,0.0,0.0000,0.0000,0.0000,0.4750,71.3821,0.000,unity
10.2600,0.00000,1.0000,0.0000,10.00328,10.00328,7.82492,0.0,0.0000,1.0000,0.0000,0.4750,71.5824,0.000,unity
10.2800,0.00000,1.0000,0.0000,9.67884,9.67884,19.27077,0.0,0.0000,0.0000,0.0000,0.4750,71.7758,0.000,unity
10.3001,0.00000,1.0000,0.0000,9.78744,9.78744,16.45067,0.0,0.0000,0.0000,0.0000,0.4750,71.9715,0.000,unity
10.3201,0.00000,1.0000,0.0000,9.83518,9.83518,17.81883,0.0,0.0000,0.0000,0.0000,0.4750,72.1682,0.000,unity
10.3401,0.00000,1.0000,0.0000,9.96873,9.96873,8.14960,16.4,0.0313,1.0000,0.0000,0.4750,72.3677,0.000,unity
10.3601,0.00000,1.0000,0.0000,9.67805,9.67805,17.20952,0.0,0.0000,0.0000,0.0000,0.4750,72.5611,0.000,unity
10.3801,0.00000,1.0000,0.0000,9.98386,9.98387,8.24506,8.5,0.0161,1.0000,0.0000,0.4750,72.7609,0.000,unity
10.4001,0.00000,1.0000,0.0000,9.69982,9.69982,17.25975,0.0,0.0000,0.0000,0.0000,0.4750,72.9547,0.000,unity
10.4201,0.00000,1.0000,0.0000,9.87874,9.87874,13.80903,0.0,0.0000,0.0000,0.0000,0.4750,73.1524,0.000,unity
10.4401,0.00000,1.0000,0.0000,9.97366,9.97366,9.57726,13.8,0.0263,1.0000,0.0000,0.4750,73.3520,0.000,unity
10.4601,0.00000,1.0000,0.0000,9.80969,9.80969,11.41090,0.0,0.0000,0.0000,0.0000,0.4750,73.5481,0.000,unity
10.4801,0.00000,1.0000,0.0000,9.76222,9.76222,17.74364,0.0,0.0000,0.0000,0.0000,0.4750,73.7432,0.000,unity
10.5001,0.00000,1.0000,0.0000,9.80767,9.80767,17.81040,0.0,0.0000,0.0000,0.0000,0.4750,73.9393,0.000,unity
10.5201,0.00000,1.0000,0.0000,9.93660,9.93660,9.69092,33.3,0.0634,1.0000,0.0000,0.4750,74.1381,0.000,unity
10.5401,0.00000,1.0000,0.0000,9.78042,9.78042,10.88893,0.0,0.0000,0.0000,0.0000,0.4750,74.3337,0.000,unity
10.5601,0.00000,1.0000,0.0000,9.90084,9.90084,8.04984,52.1,0.0992,1.0000,0.0000,0.4750,74.5317,0.000,unity
10.5801,0.00000,1.0000,0.0000,9.47010,9.47010,22.33197,0.0,0.0000,0.0000,0.0000,0.4750,74.7207,0.000,unity
10.6001,0.00000,1.0000,0.0000,9.94772,9.94772,8.53164,27.4,0.0523,1.0000,0.0000,0.4750,74.9198,0.000,unity
10.6201,0.00000,1.0000,0.0000,9.66977,9.66977,15.61750,0.0,0.0000,0.0000,0.0000,0.4750,75.1131,0.000,unity
10.6401,0.00000,1.0000,0.0000,10.14722,10.14722,1.10593,0.0,0.0000,1.0000,0.0000,0.4750,75.3164,0.000,unity
10.6601,0.00000,1.0000,0.0000,9.87361,9.87361,9.35530,66.4,0.1264,1.0000,0.0000,0.4750,75.5139,0.000,unity
10.6801,0.00000,1.0000,0.0000,9.58154,9.58154,22.10958,0.0,0.0000,0.0000,0.0000,0.4750,75.7053,0.000,unity
10.7001,0.00000,1.0000,0.0000,9.98202,9.98202,8.25688,9.4,0.0180,1.0000,0.0000,0.4750,75.9051,0.000,unity
10.7201,0.00000,1.0000,0.0000,9.69959,9.69959,16.79301,0.0,0.0000,0.0000,0.0000,0.4750,76.0989,0.000,unity
10.7401,0.00000,1.0000,0.0000,10.01854,10.01854,7.74661,0.0,0.0000,1.0000,0.0000,0.4750,76.2995,0.000,unity
10.7601,0.00000,1.0000,0.0000,9.68680,9.68680,19.59495,0.0,0.0000,0.0000,0.0000,0.4750,76.4931,0.000,unity
10.7801,0.00000,1.0000,0.0000,9.78813,9.78813,16.62010,0.0,0.0000,0.0000,0.0000,0.4750,76.6888,0.000,unity
10.8001,0.00000,1.0000,0.0000,9.81211,9.81211,19.85897,0.0,0.0000,0.0000,0.0000,0.4750,76.8851,0.000,unity
10.8201,0.00000,1.0000,0.0000,9.92463,9.92463,8.31949,39.6,0.0754,1.0000,0.0000,0.4750,77.0837,0.000,unity
10.8401,0.00000,1.0000,0.0000,9.53654,9.53654,20.26518,0.0,0.0000,0.0000,0.0000,0.4750,77.2741,0.000,unity
10.8601,0.00000,1.0000,0.0000,10.05008,10.05008,6.44737,0.0,0.0000,1.0000,0.0000,0.4750,77.4754,0.000,unity
10.8801,0.00000,1.0000,0.0000,9.64061,9.64061,23.00150,0.0,0.0000,0.0000,0.0000,0.4750,77.6680,0.000,unity
10.9001,0.00000,1.0000,0.0000,9.64584,9.64584,19.55462,0.0,0.0000,0.0000,0.0000,0.4750,77.8608,0.000,unity
10.9201,0.00000,1.0000,0.0000,9.95628,9.95628,7.05661,23.0,0.0437,1.0000,0.0000,0.4750,78.0601,0.000,unity
10.9401,0.00000,1.0000,0.0000,9.49880,9.49880,21.65455,0.0,0.0000,0.0000,0.0000,0.4750,78.2498,0.000,unity
10.9601,0.00000,1.0000,0.0000,9.99379,9.99379,8.71882,3.3,0.0062,1.0000,0.0000,0.4750,78.4500,0.000,unity
10.9801,0.00000,1.0000,0.0000,9.75267,9.75267,15.19069,0.0,0.0000,0.0000,0.0000,0.4750,78.6450,0.000,unity
11.0001,0.00000,1.0000,0.0000,9.89381,9.89381,15.77698,0.0,0.0000,0.0000,0.0000,0.4750,78.8430,0.000,unity
11.0201,0.00000,1.0000,0.0000,10.02136,10.02136,7.50595,0.0,0.0000,1.0000,0.0000,0.4750,79.0437,0.000,unity
11.0401,0.00000,1.0000,0.0000,9.66999,9.66999,20.57941,0.0,0.0000,0.0000,0.0000,0.4750,79.2369,0.000,unity
11.0601,0.00000,1.0000,0.0000,9.72552,9.72552,18.37666,0.0,0.0000,0.0000,0.0000,0.4750,79.4314,0.000,unity
11.0801,0.00000,1.0000,0.0000,9.73174,9.73174,21.87337,0.0,0.0000,0.0000,0.0000,0.4750,79.6259,0.000,unity
11.1001,0.00000,1.0000,0.0000,9.81267,9.81267,11.12320,0.0,0.0000,0.0000,0.0000,0.4750,79.8222,0.000,unity
11.1201,0.00000,1.0000,0.0000,9.77770,9.77770,16.13890,0.0,0.0000,0.0000,0.0000,0.4750,80.0178,0.000,unity
11.1401,0.00000,1.0000,0.0000,9.78493,9.78493,21.14638,0.0,0.0000,0.0000,0.0000,0.4750,80.2135,0.000,unity
11.1601,0.00000,1.0000,0.0000,9.88460,9.88460,7.92970,60.6,0.1154,1.0000,0.0000,0.4750,80.4113,0.000,unity
11.1801,0.00000,1.0000,0.0000,9.47693,9.47693,21.46135,0.0,0.0000,0.0000,0.0000,0.4750,80.6005,0.000,unity
11.2001,0.00000,1.0000,0.0000,9.95937,9.95937,7.24401,21.3,0.0406,1.0000,0.0000,0.4750,80.7999,0.000,unity
11.2201,0.00000,1.0000,0.0000,9.54538,9.54538,20.43793,0.0,0.0000,0.0000,0.0000,0.4750,80.9906,0.000,unity
11.2401,0.00000,1.0000,0.0000,10.05458,10.05458,5.63296,0.0,0.0000,1.0000,0.0000,0.4750,81.1920,0.000,unity
11.2601,0.00000,1.0000,0.0000,9.65355,9.65355,21.05775,0.0,0.0000,0.0000,0.0000,0.4750,81.3849,0.000,unity
11.2801,0.00000,1.0000,0.0000,9.75904,9.75904,16.02623,0.0,0.0000,0.0000,0.0000,0.4750,81.5801,0.000,unity
11.3001,0.00000,1.0000,0.0000,9.78167,9.78167,21.64330,0.0,0.0000,0.0000,0.0000,0.4750,81.7758,0.000,unity
11.3201,0.00000,1.0000,0.0000,9.87547,9.87547,7.84885,65.4,0.1245,1.0000,0.0000,0.4750,81.9734,0.000,unity
11.3401,0.00000,1.0000,0.0000,9.52060,9.52060,18.76178,0.0,0.0000,0.0000,0.0000,0.4750,82.1635,0.000,unity
11.3601,0.00000,1.0000,0.0000,10.03080,10.03080,3.96518,0.0,0.0000,1.0000,0.0000,0.4750,82.3645,0.000,unity
11.3801,0.00000,1.0000,0.0000,9.67237,9.67237,16.53750,0.0,0.0000,0.0000,0.0000,0.4750,82.5578,0.000,unity
11.4001,0.00000,1.0000,0.0000,10.09191,10.09191,2.67038,0.0,0.0000,1.0000,0.0000,0.4750,82.7600,0.000,unity
11.4201,0.00000,1.0000,0.0000,9.80923,9.80923,10.99394,0.0,0.0000,0.0000,0.0000,0.4750,82.9561,0.000,unity
11.4401,0.00000,1.0000,0.0000,9.82656,9.82656,13.13093,0.0,0.0000,0.0000,0.0000,0.4750,83.1526,0.000,unity
11.4601,0.00000,1.0000,0.0000,9.76857,9.76857,21.88090,0.0,0.0000,0.0000,0.0000,0.4750,83.3479,0.000,unity
11.4801,0.00000,1.0000,0.0000,9.86219,9.86219,8.46421,72.3,0.1378,1.0000,0.0000,0.4750,83.5452,0.000,unity
11.5001,0.00000,1.0000,0.0000,9.59055,9.59055,17.57474,0.0,0.0000,0.0000,0.0000,0.4750,83.7368,0.000,unity
11.5201,0.00000,1.0000,0.0000,10.13061,10.13062,1.05156,0.0,0.0000,1.0000,0.0000,0.4750,83.9397,0.000,unity
11.5401,0.00000,1.0000,0.0000,9.85701,9.85701,8.83731,75.1,0.1430,1.0000,0.0000,0.4750,84.1368,0.000,unity
11.5601,0.00000,1.0000,0.0000,9.67001,9.67001,15.22399,0.0,0.0000,0.0000,0.0000,0.4750,84.3300,0.000,unity
11.5801,0.00000,1.0000,0.0000,10.19245,10.19245,1.35798,0.0,0.0000,1.0000,0.0000,0.4750,84.5342,0.000,unity
11.6001,0.00000,1.0000,0.0000,9.91884,9.91884,8.03844,42.6,0.0812,1.0000,0.0000,0.4750,84.7326,0.000,unity
11.6201,0.00000,1.0000,0.0000,9.49331,9.49331,22.36151,0.0,0.0000,0.0000,0.0000,0.4750,84.9220,0.000,unity
11.6401,0.00000,1.0000,0.0000,9.97084,9.97084,8.56619,15.3,0.0292,1.0000,0.0000,0.4750,85.1216,0.000,unity
11.6601,0.00000,1.0000,0.0000,9.69086,9.69086,15.50027,0.0,0.0000,0.0000,0.0000,0.4750,85.3152,0.000,unity
11.6801,0.00000,1.0000,0.0000,10.17597,10.17597,1.18440,0.0,0.0000,1.0000,0.0000,0.4750,85.5191,0.000,unity
11.7001,0.00000,1.0000,0.0000,9.90236,9.90237,9.07956,51.3,0.0976,1.0000,0.0000,0.4750,85.7171,0.000,unity
11.7201,0.00000,1.0000,0.0000,9.57995,9.57995,22.21402,0.0,0.0000,0.0000,0.0000,0.4750,85.9083,0.000,unity
