t,steering,throttle,brake,speed,speed_mag,wheel_ms,motor_nm,headroom,traction,x,y,z,yaw_deg,source
7.8400,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,66.1250,0.000,unity
7.8600,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,66.3247,0.000,unity
7.8800,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,66.5245,0.000,unity
7.9000,0.00000,1.0000,0.0000,9.98627,9.98627,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,66.7242,0.000,unity
7.9200,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,66.9239,0.000,unity
7.9400,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,67.1236,0.000,unity
7.9600,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,67.3233,0.000,unity
7.9800,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,67.5231,0.000,unity
8.0000,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,67.7228,0.000,unity
8.0200,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,67.9225,0.000,unity
8.0400,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,68.1222,0.000,unity
8.0600,0.00000,1.0000,0.0000,9.98628,9.98628,9.98635,7.2,0.0137,1.0000,0.0000,0.4741,68.3220,0.000,unity
8.0800,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,68.5217,0.000,unity
8.1000,0.00000,1.0000,0.0000,9.98628,9.98628,9.98635,7.2,0.0137,1.0000,0.0000,0.4741,68.7214,0.000,unity
8.1200,0.00000,1.0000,0.0000,9.98628,9.98628,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,68.9211,0.000,unity
8.1400,0.00000,1.0000,0.0000,9.98629,9.98629,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,69.1208,0.000,unity
8.1600,0.00000,1.0000,0.0000,9.98629,9.98629,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,69.3206,0.000,unity
8.1800,0.00000,1.0000,0.0000,9.98629,9.98629,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,69.5203,0.000,unity
8.2000,0.00000,1.0000,0.0000,9.98629,9.98629,9.98634,7.2,0.0137,1.0000,0.0000,0.4741,69.7200,0.000,unity
8.2200,0.00000,1.0000,0.0000,9.98629,9.98629,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,69.9197,0.000,unity
8.2400,0.00000,1.0000,0.0000,9.98629,9.98629,9.98635,7.2,0.0137,1.0000,0.0000,0.4741,70.1195,0.000,unity
8.2600,0.00000,1.0000,0.0000,9.98629,9.98629,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,70.3192,0.000,unity
8.2800,0.00000,1.0000,0.0000,9.98629,9.98629,9.98635,7.2,0.0137,1.0000,0.0000,0.4741,70.5189,0.000,unity
8.3000,0.00000,1.0000,0.0000,9.98629,9.98629,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,70.7186,0.000,unity
8.3200,0.00000,1.0000,0.0000,9.98629,9.98629,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,70.9183,0.000,unity
8.3400,0.00000,1.0000,0.0000,9.98630,9.98630,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,71.1181,0.000,unity
8.3600,0.00000,1.0000,0.0000,9.98630,9.98630,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,71.3178,0.000,unity
8.3800,0.00000,1.0000,0.0000,9.98630,9.98630,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,71.5175,0.000,unity
8.4000,0.00000,1.0000,0.0000,9.98630,9.98630,9.98635,7.2,0.0136,1.0000,0.0000,0.4741,71.7172,0.000,unity
8.4200,0.00000,1.0000,0.0000,9.98630,9.98630,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,71.9170,0.000,unity
8.4400,0.00000,1.0000,0.0000,9.98630,9.98630,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,72.1167,0.000,unity
8.4600,0.00000,1.0000,0.0000,9.98630,9.98630,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,72.3164,0.000,unity
8.4800,0.00000,1.0000,0.0000,9.98630,9.98630,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,72.5161,0.000,unity
8.5000,0.00000,1.0000,0.0000,9.98630,9.98630,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,72.7158,0.000,unity
8.5200,0.00000,1.0000,0.0000,9.98630,9.98630,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,72.9156,0.000,unity
8.5400,0.00000,1.0000,0.0000,9.98630,9.98630,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,73.1153,0.000,unity
8.5600,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,73.3150,0.000,unity
8.5800,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,73.5147,0.000,unity
8.6000,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,73.7145,0.000,unity
8.6200,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,73.9142,0.000,unity
8.6400,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,74.1139,0.000,unity
8.6600,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,74.3136,0.000,unity
8.6800,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,74.5134,0.000,unity
8.7000,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,74.7131,0.000,unity
8.7200,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,74.9128,0.000,unity
8.7400,0.00000,1.0000,0.0000,9.98631,9.98631,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,75.1126,0.000,unity
8.7600,0.00000,1.0000,0.0000,9.98632,9.98632,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,75.3123,0.000,unity
8.7800,0.00000,1.0000,0.0000,9.98632,9.98632,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,75.5120,0.000,unity
8.8000,0.00000,1.0000,0.0000,9.98632,9.98632,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,75.7118,0.000,unity
8.8200,0.00000,1.0000,0.0000,9.98632,9.98632,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,75.9115,0.000,unity
8.8400,0.00000,1.0000,0.0000,9.98632,9.98632,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,76.1112,0.000,unity
8.8600,0.00000,1.0000,0.0000,9.98632,9.98632,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,76.3109,0.000,unity
8.8800,0.00000,1.0000,0.0000,9.98632,9.98632,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,76.5107,0.000,unity
8.9000,0.00000,1.0000,0.0000,9.98632,9.98632,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,76.7104,0.000,unity
8.9200,0.00000,1.0000,0.0000,9.98632,9.98632,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,76.9101,0.000,unity
8.9400,0.00000,1.0000,0.0000,9.98632,9.98632,9.98636,7.2,0.0136,1.0000,0.0000,0.4741,77.1099,0.000,unity
8.9600,0.00000,1.0000,0.0000,9.98632,9.98632,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,77.3096,0.000,unity
8.9800,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,77.5093,0.000,unity
9.0000,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,77.7091,0.000,unity
9.0200,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,77.9088,0.000,unity
9.0400,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,78.1085,0.000,unity
9.0600,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,78.3082,0.000,unity
9.0800,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,78.5080,0.000,unity
9.1000,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,78.7077,0.000,unity
9.1200,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,78.9074,0.000,unity
9.1400,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,79.1072,0.000,unity
9.1600,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,79.3069,0.000,unity
9.1800,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,79.5066,0.000,unity
9.2000,0.00000,1.0000,0.0000,9.98633,9.98633,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,79.7063,0.000,unity
9.2200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,79.9061,0.000,unity
9.2400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,80.1058,0.000,unity
9.2600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,80.3055,0.000,unity
9.2800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,80.5053,0.000,unity
9.3000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,80.7050,0.000,unity
9.3200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,80.9047,0.000,unity
9.3400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,81.1045,0.000,unity
9.3600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,81.3042,0.000,unity
9.3800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,81.5039,0.000,unity
9.4000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,81.7036,0.000,unity
9.4200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,81.9034,0.000,unity
9.4400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,82.1031,0.000,unity
9.4600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,82.3028,0.000,unity
9.4800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,82.5026,0.000,unity
9.5000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,82.7023,0.000,unity
9.5200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,82.9020,0.000,unity
9.5400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,83.1018,0.000,unity
9.5600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,83.3015,0.000,unity
9.5800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,83.5012,0.000,unity
9.6000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,83.7009,0.000,unity
9.6200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,83.9007,0.000,unity
9.6400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,84.1004,0.000,unity
9.6600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,84.3001,0.000,unity
9.6800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,84.4999,0.000,unity
9.7000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,84.6996,0.000,unity
9.7200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,84.8993,0.000,unity
9.7400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,85.0991,0.000,unity
9.7600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,85.2988,0.000,unity
9.7800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,85.4985,0.000,unity
9.8000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,85.6982,0.000,unity
9.8200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,85.8980,0.000,unity
9.8400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,86.0977,0.000,unity
9.8600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,86.2974,0.000,unity
9.8800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,86.4972,0.000,unity
9.9000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,86.6969,0.000,unity
9.9200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,86.8966,0.000,unity
9.9400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,87.0964,0.000,unity
9.9600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,87.2961,0.000,unity
9.9800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,87.4958,0.000,unity
10.0000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,87.6955,0.000,unity
10.0200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,87.8953,0.000,unity
10.0400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,88.0950,0.000,unity
10.0600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,88.2947,0.000,unity
10.0800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,88.4945,0.000,unity
10.1000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,88.6942,0.000,unity
10.1200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,88.8939,0.000,unity
10.1400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,89.0937,0.000,unity
10.1600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,89.2934,0.000,unity
10.1800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,89.4931,0.000,unity
10.2000,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,89.6928,0.000,unity
10.2200,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,89.8926,0.000,unity
10.2400,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,90.0923,0.000,unity
10.2600,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,90.2920,0.000,unity
10.2800,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,90.4918,0.000,unity
10.3001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,90.6915,0.000,unity
10.3201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,90.8912,0.000,unity
10.3401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,91.0910,0.000,unity
10.3601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,91.2907,0.000,unity
10.3801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,91.4904,0.000,unity
10.4001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,91.6901,0.000,unity
10.4201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,91.8899,0.000,unity
10.4401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,92.0896,0.000,unity
10.4601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,92.2893,0.000,unity
10.4801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,92.4891,0.000,unity
10.5001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,92.6888,0.000,unity
10.5201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,92.8885,0.000,unity
10.5401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,93.0883,0.000,unity
10.5601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,93.2880,0.000,unity
10.5801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,93.4877,0.000,unity
10.6001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,93.6874,0.000,unity
10.6201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,93.8872,0.000,unity
10.6401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,94.0869,0.000,unity
10.6601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,94.2866,0.000,unity
10.6801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,94.4864,0.000,unity
10.7001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,94.6861,0.000,unity
10.7201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,94.8858,0.000,unity
10.7401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,95.0856,0.000,unity
10.7601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,95.2853,0.000,unity
10.7801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,95.4850,0.000,unity
10.8001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,95.6847,0.000,unity
10.8201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,95.8845,0.000,unity
10.8401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,96.0842,0.000,unity
10.8601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,96.2839,0.000,unity
10.8801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,96.4837,0.000,unity
10.9001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,96.6834,0.000,unity
10.9201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,96.8831,0.000,unity
10.9401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,97.0829,0.000,unity
10.9601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,97.2826,0.000,unity
10.9801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,97.4823,0.000,unity
11.0001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,97.6820,0.000,unity
11.0201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,97.8818,0.000,unity
11.0401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,98.0815,0.000,unity
11.0601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,98.2812,0.000,unity
11.0801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,98.4810,0.000,unity
11.1001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,98.6807,0.000,unity
11.1201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,98.8804,0.000,unity
11.1401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,99.0802,0.000,unity
11.1601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,99.2799,0.000,unity
11.1801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,99.4796,0.000,unity
11.2001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,99.6793,0.000,unity
11.2201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,99.8791,0.000,unity
11.2401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,100.0788,0.000,unity
11.2601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,100.2785,0.000,unity
11.2801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,100.4783,0.000,unity
11.3001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,100.6780,0.000,unity
11.3201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,100.8777,0.000,unity
11.3401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,101.0774,0.000,unity
11.3601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,101.2772,0.000,unity
11.3801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,101.4769,0.000,unity
11.4001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,101.6766,0.000,unity
11.4201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,101.8764,0.000,unity
11.4401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,102.0761,0.000,unity
11.4601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,102.2758,0.000,unity
11.4801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,102.4756,0.000,unity
11.5001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,102.6753,0.000,unity
11.5201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,102.8750,0.000,unity
11.5401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,103.0747,0.000,unity
11.5601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,103.2745,0.000,unity
11.5801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,103.4742,0.000,unity
11.6001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,103.6739,0.000,unity
11.6201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,103.8737,0.000,unity
11.6401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,104.0734,0.000,unity
11.6601,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,104.2731,0.000,unity
11.6801,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,104.4729,0.000,unity
11.7001,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,104.6726,0.000,unity
11.7201,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,104.8723,0.000,unity
11.7401,0.00000,1.0000,0.0000,9.98634,9.98634,9.98637,7.2,0.0136,1.0000,0.0000,0.4741,105.0720,0.000,unity
