t,steering,throttle,brake,speed,source
9.8800,1.00000,1.0000,0.0000,8.07008,unity
9.9000,1.00000,1.0000,0.0000,8.04839,unity
9.9200,1.00000,1.0000,0.0000,7.90713,unity
9.9400,1.00000,1.0000,0.0000,7.87300,unity
9.9600,1.00000,1.0000,0.0000,7.71951,unity
9.9800,1.00000,1.0000,0.0000,7.67220,unity
10.0000,1.00000,1.0000,0.0000,7.50601,unity
10.0200,1.00000,1.0000,0.0000,7.44508,unity
10.0400,1.00000,1.0000,0.0000,7.26600,unity
10.0600,1.00000,1.0000,0.0000,7.19116,unity
10.0800,1.00000,1.0000,0.0000,6.99914,unity
10.1000,1.00000,1.0000,0.0000,6.91006,unity
10.1200,1.00000,1.0000,0.0000,6.70508,unity
10.1400,1.00000,1.0000,0.0000,6.60166,unity
10.1600,1.00000,1.0000,0.0000,6.38428,unity
10.1800,1.00000,1.0000,0.0000,6.26717,unity
10.2000,1.00000,1.0000,0.0000,6.03825,unity
10.2200,1.00000,1.0000,0.0000,5.90842,unity
10.2400,1.00000,1.0000,0.0000,5.66923,unity
10.2600,1.00000,1.0000,0.0000,5.52795,unity
10.2800,1.00000,1.0000,0.0000,5.28296,unity
10.3001,1.00000,1.0000,0.0000,5.13306,unity
10.3201,1.00000,1.0000,0.0000,4.87120,unity
10.3401,1.00000,1.0000,0.0000,4.70177,unity
10.3601,1.00000,1.0000,0.0000,4.48645,unity
10.3801,1.00000,1.0000,0.0000,4.26917,unity
10.4001,1.00000,1.0000,0.0000,4.04990,unity
10.4201,1.00000,1.0000,0.0000,3.82911,unity
10.4401,1.00000,1.0000,0.0000,3.60724,unity
10.4601,1.00000,1.0000,0.0000,3.38479,unity
10.4801,1.00000,1.0000,0.0000,3.16225,unity
10.5001,1.00000,1.0000,0.0000,2.94013,unity
10.5201,1.00000,1.0000,0.0000,2.71896,unity
10.5401,1.00000,1.0000,0.0000,2.49927,unity
10.5601,1.00000,1.0000,0.0000,2.28161,unity
10.5801,1.00000,1.0000,0.0000,2.06654,unity
10.6001,1.00000,1.0000,0.0000,1.85462,unity
10.6201,1.00000,1.0000,0.0000,1.64627,unity
10.6401,1.00000,1.0000,0.0000,1.43962,unity
10.6601,1.00000,1.0000,0.0000,1.23344,unity
10.6801,1.00000,1.0000,0.0000,1.03613,unity
10.7001,1.00000,1.0000,0.0000,0.86110,unity
10.7201,1.00000,1.0000,0.0000,0.70387,unity
10.7401,1.00000,1.0000,0.0000,0.56102,unity
10.7601,1.00000,1.0000,0.0000,0.43128,unity
10.7801,1.00000,1.0000,0.0000,0.31343,unity
10.8001,1.00000,1.0000,0.0000,0.20663,unity
10.8201,1.00000,1.0000,0.0000,0.11028,unity
10.8401,1.00000,1.0000,0.0000,0.02395,unity
10.8601,1.00000,1.0000,0.0000,-0.05275,unity
10.8801,1.00000,1.0000,0.0000,-0.12016,unity
10.9001,1.00000,1.0000,0.0000,-0.17862,unity
10.9201,1.00000,1.0000,0.0000,-0.22847,unity
10.9401,1.00000,1.0000,0.0000,-0.27005,unity
10.9601,1.00000,1.0000,0.0000,-0.30375,unity
10.9801,1.00000,1.0000,0.0000,-0.32993,unity
11.0001,1.00000,1.0000,0.0000,-0.34898,unity
11.0201,1.00000,1.0000,0.0000,-0.36129,unity
11.0401,1.00000,1.0000,0.0000,-0.36728,unity
11.0601,1.00000,1.0000,0.0000,-0.36733,unity
11.0801,1.00000,1.0000,0.0000,-0.36186,unity
11.1001,1.00000,1.0000,0.0000,-0.35127,unity
11.1201,1.00000,1.0000,0.0000,-0.33604,unity
11.1401,1.00000,1.0000,0.0000,-0.31659,unity
11.1601,1.00000,1.0000,0.0000,-0.29332,unity
11.1801,1.00000,1.0000,0.0000,-0.26660,unity
11.2001,1.00000,1.0000,0.0000,-0.23679,unity
11.2201,1.00000,1.0000,0.0000,-0.20418,unity
11.2401,1.00000,1.0000,0.0000,-0.16904,unity
11.2601,1.00000,1.0000,0.0000,-0.13158,unity
11.2801,1.00000,1.0000,0.0000,-0.09175,unity
11.3001,1.00000,1.0000,0.0000,-0.04891,unity
11.3201,1.00000,1.0000,0.0000,-0.00241,unity
11.3401,1.00000,1.0000,0.0000,0.04713,unity
11.3601,1.00000,1.0000,0.0000,0.09866,unity
11.3801,1.00000,1.0000,0.0000,0.15156,unity
11.4001,1.00000,1.0000,0.0000,0.20503,unity
11.4201,1.00000,1.0000,0.0000,0.25879,unity
11.4401,1.00000,1.0000,0.0000,0.31364,unity
11.4601,1.00000,1.0000,0.0000,0.36932,unity
11.4801,1.00000,1.0000,0.0000,0.42544,unity
11.5001,1.00000,1.0000,0.0000,0.48180,unity
11.5201,0.96189,1.0000,0.0000,0.53832,unity
11.5401,0.92558,0.0000,0.0000,0.59643,unity
11.5601,0.88242,0.0000,0.0000,0.65528,unity
11.5801,0.84319,0.0000,0.0000,0.71485,unity
11.6001,0.80754,0.0000,0.0000,0.77474,unity
11.6201,0.76510,0.0000,0.0000,0.83478,unity
11.6401,0.72329,0.0000,0.0000,0.89526,unity
11.6601,0.68339,0.0000,0.0000,0.95600,unity
11.6801,0.64544,1.0000,0.0000,1.01687,unity
11.7001,0.60358,1.0000,0.0000,1.07779,unity
11.7201,0.56636,1.0000,0.0000,1.13888,unity
11.7401,0.52241,1.0000,0.0000,1.19993,unity
11.7601,0.48156,1.0000,0.0000,1.26113,unity
11.7801,0.44232,1.0000,0.0000,1.32229,unity
11.8001,0.40301,1.0000,0.0000,1.38333,unity
11.8201,0.36213,1.0000,0.0000,1.44426,unity
11.8401,0.32274,1.0000,0.0000,1.50509,unity
11.8601,0.28207,1.0000,0.0000,1.56575,unity
11.8801,0.24160,1.0000,0.0000,1.62625,unity
11.9001,0.20524,1.0000,0.0000,1.68655,unity
11.9201,0.16530,1.0000,0.0000,1.74658,unity
11.9401,0.12219,1.0000,0.0000,1.80640,unity
11.9601,0.08282,1.0000,0.0000,1.86598,unity
11.9801,0.06250,1.0000,0.0000,1.92527,unity
12.0001,0.00442,1.0000,0.0000,1.98431,unity
12.0201,-0.03465,1.0000,0.0000,2.04300,unity
12.0401,-0.07399,1.0000,0.0000,2.10136,unity
12.0601,-0.11667,1.0000,0.0000,2.15938,unity
12.0801,-0.15679,1.0000,0.0000,2.21699,unity
12.1001,-0.19258,1.0000,0.0000,2.27423,unity
12.1201,-0.23301,1.0000,0.0000,2.33119,unity
12.1401,-0.27736,1.0000,0.0000,2.38772,unity
12.1601,-0.31780,1.0000,0.0000,2.44367,unity
12.1801,-0.35807,1.0000,0.0000,2.49917,unity
12.2001,-0.39666,1.0000,0.0000,2.55422,unity
12.2201,-0.43378,1.0000,0.0000,2.60886,unity
12.2401,-0.47663,1.0000,0.0000,2.66312,unity
12.2601,-0.51388,1.0000,0.0000,2.71666,unity
12.2801,-0.55316,1.0000,0.0000,2.76981,unity
12.3001,-0.59420,1.0000,0.0000,2.82238,unity
12.3201,-0.63821,1.0000,0.0000,2.87422,unity
12.3401,-0.67461,1.0000,0.0000,2.92512,unity
12.3601,-0.71732,1.0000,0.0000,2.97566,unity
12.3801,-0.75671,1.0000,0.0000,3.02525,unity
12.4001,-0.79576,1.0000,0.0000,3.07416,unity
12.4201,-0.83287,1.0000,0.0000,3.12237,unity
12.4401,-0.87488,1.0000,0.0000,3.17001,unity
12.4601,-0.91777,1.0000,0.0000,3.21650,unity
12.4801,-0.95095,1.0000,0.0000,3.26176,unity
12.5001,-0.99501,1.0000,0.0000,3.30686,unity
12.5201,-1.00000,1.0000,0.0000,3.35039,unity
12.5401,-1.00000,1.0000,0.0000,3.39682,unity
12.5601,-1.00000,1.0000,0.0000,3.44572,unity
12.5801,-1.00000,1.0000,0.0000,3.49636,unity
12.6001,-1.00000,1.0000,0.0000,3.54825,unity
12.6201,-1.00000,1.0000,0.0000,3.60103,unity
12.6401,-1.00000,1.0000,0.0000,3.65444,unity
12.6601,-1.00000,1.0000,0.0000,3.70828,unity
12.6801,-1.00000,1.0000,0.0000,3.76241,unity
12.7001,-1.00000,1.0000,0.0000,3.81673,unity
12.7201,-1.00000,1.0000,0.0000,3.87116,unity
12.7401,-1.00000,1.0000,0.0000,3.92566,unity
12.7601,-1.00000,1.0000,0.0000,3.98018,unity
12.7801,-1.00000,1.0000,0.0000,4.03469,unity
12.8001,-1.00000,1.0000,0.0000,4.08917,unity
12.8201,-1.00000,1.0000,0.0000,4.14360,unity
12.8401,-1.00000,1.0000,0.0000,4.19795,unity
12.8601,-1.00000,1.0000,0.0000,4.25223,unity
12.8801,-1.00000,1.0000,0.0000,4.30641,unity
12.9001,-1.00000,1.0000,0.0000,4.36048,unity
12.9201,-1.00000,1.0000,0.0000,4.41444,unity
12.9401,-1.00000,1.0000,0.0000,4.46829,unity
12.9601,-1.00000,1.0000,0.0000,4.52200,unity
12.9801,-1.00000,1.0000,0.0000,4.57558,unity
13.0001,-1.00000,1.0000,0.0000,4.62901,unity
13.0201,-1.00000,1.0000,0.0000,4.68229,unity
13.0401,-1.00000,1.0000,0.0000,4.73541,unity
13.0601,-1.00000,1.0000,0.0000,4.78836,unity
13.0801,-1.00000,1.0000,0.0000,4.84113,unity
13.1001,-1.00000,1.0000,0.0000,4.89372,unity
13.1201,-1.00000,1.0000,0.0000,4.94611,unity
13.1401,-1.00000,1.0000,0.0000,4.99830,unity
13.1601,-1.00000,1.0000,0.0000,5.05029,unity
13.1801,-1.00000,1.0000,0.0000,5.10637,unity
13.2001,-1.00000,1.0000,0.0000,5.15868,unity
13.2201,-1.00000,1.0000,0.0000,5.20823,unity
13.2401,-1.00000,1.0000,0.0000,5.26420,unity
13.2601,-1.00000,1.0000,0.0000,5.29794,unity
13.2801,-1.00000,1.0000,0.0000,5.39865,unity
13.3001,-1.00000,1.0000,0.0000,5.41418,unity
13.3201,-1.00000,1.0000,0.0000,5.44443,unity
13.3401,-1.00000,1.0000,0.0000,5.54423,unity
13.3601,-1.00000,1.0000,0.0000,5.57435,unity
13.3801,-1.00000,1.0000,0.0000,5.57411,unity
13.4001,-1.00000,1.0000,0.0000,5.71423,unity
13.4201,-1.00000,1.0000,0.0000,5.68659,unity
13.4401,-1.00000,1.0000,0.0000,5.76818,unity
13.4601,-1.00000,1.0000,0.0000,5.81502,unity
13.4801,-1.00000,1.0000,0.0000,5.87414,unity
13.5001,-1.00000,1.0000,0.0000,5.88656,unity
13.5201,-1.00000,1.0000,0.0000,5.95266,unity
13.5401,-1.00000,1.0000,0.0000,6.01326,unity
13.5601,-1.00000,1.0000,0.0000,6.07049,unity
13.5801,-1.00000,1.0000,0.0000,6.05810,unity
13.6001,-1.00000,1.0000,0.0000,6.19587,unity
13.6201,-1.00000,1.0000,0.0000,6.16694,unity
13.6401,-1.00000,1.0000,0.0000,6.24501,unity
13.6601,-1.00000,1.0000,0.0000,6.27916,unity
13.6801,-1.00000,1.0000,0.0000,6.30992,unity
13.7001,-1.00000,1.0000,0.0000,6.37068,unity
13.7201,-1.00000,1.0000,0.0000,6.40019,unity
13.7401,-1.00000,1.0000,0.0000,6.46024,unity
13.7601,-1.00000,1.0000,0.0000,6.48833,unity
13.7801,-1.00000,1.0000,0.0000,6.54806,unity
13.8001,-1.00000,1.0000,0.0000,6.57443,unity
13.8201,-1.00000,1.0000,0.0000,6.63417,unity
13.8401,-1.00000,1.0000,0.0000,6.65848,unity
13.8601,-1.00000,1.0000,0.0000,6.71841,unity
13.8801,-1.00000,1.0000,0.0000,6.74048,unity
13.9001,-1.00000,1.0000,0.0000,6.80078,unity
13.9201,-1.00000,1.0000,0.0000,6.82036,unity
13.9401,-1.00000,1.0000,0.0000,6.88119,unity
13.9601,-1.00000,1.0000,0.0000,6.89803,unity
13.9801,-1.00000,1.0000,0.0000,6.95957,unity
14.0001,-1.00000,1.0000,0.0000,6.97339,unity
14.0201,-1.00000,1.0000,0.0000,7.03586,unity
14.0401,-1.00000,1.0000,0.0000,7.04627,unity
14.0601,-1.00000,1.0000,0.0000,7.10999,unity
14.0801,-1.00000,1.0000,0.0000,7.11650,unity
14.1001,-1.00000,1.0000,0.0000,7.18185,unity
14.1201,-1.00000,1.0000,0.0000,7.18389,unity
14.1401,-1.00000,1.0000,0.0000,7.25134,unity
14.1601,-0.98171,1.0000,0.0000,7.24830,unity
14.1801,-0.94261,1.0000,0.0000,7.32080,unity
14.2001,-0.90035,1.0000,0.0000,7.31970,unity
14.2201,-0.86282,1.0000,0.0000,7.40454,unity
14.2401,-0.82105,1.0000,0.0000,7.40583,unity
14.2601,-0.77996,1.0000,0.0000,7.49875,unity
14.2801,-0.74135,1.0000,0.0000,7.50123,unity
14.3001,-0.70565,1.0000,0.0000,7.59872,unity
14.3201,-0.66220,1.0000,0.0000,7.60131,unity
14.3401,-0.62048,1.0000,0.0000,7.70093,unity
14.3601,-0.58304,1.0000,0.0000,7.70515,unity
14.3801,-0.54087,1.0000,0.0000,7.80547,unity
14.4001,-0.50410,1.0000,0.0000,7.81072,unity
14.4201,-0.46160,1.0000,0.0000,7.91137,unity
14.4401,-0.41918,1.0000,0.0000,7.91756,unity
14.4601,-0.38111,1.0000,0.0000,8.01892,unity
14.4801,-0.33921,1.0000,0.0000,8.02585,unity
14.5001,-0.30202,1.0000,0.0000,8.12773,unity
14.5201,-0.26000,1.0000,0.0000,8.13500,unity
14.5401,-0.22209,1.0000,0.0000,8.23778,unity
14.5601,-0.18079,1.0000,0.0000,8.24498,unity
14.5801,-0.14057,1.0000,0.0000,8.34903,unity
14.6001,-0.10335,1.0000,0.0000,8.35569,unity
14.6201,-0.06045,1.0000,0.0000,8.46127,unity
14.6401,-0.01963,1.0000,0.0000,8.46688,unity
14.6601,0.00000,1.0000,0.0000,8.57410,unity
14.6802,0.00000,1.0000,0.0000,8.57843,unity
14.7002,0.00000,1.0000,0.0000,8.68700,unity
14.7202,0.00000,1.0000,0.0000,8.69040,unity
14.7402,0.04199,1.0000,0.0000,8.79916,unity
14.7602,0.07903,1.0000,0.0000,8.80285,unity
14.7802,0.12260,1.0000,0.0000,8.91175,unity
14.8002,0.16230,1.0000,0.0000,8.91760,unity
14.8202,0.20082,1.0000,0.0000,9.02252,unity
14.8402,0.24066,1.0000,0.0000,9.03032,unity
14.8602,0.28024,1.0000,0.0000,9.12980,unity
14.8802,0.31504,1.0000,0.0000,9.13978,unity
14.9002,0.36031,1.0000,0.0000,9.23252,unity
14.9202,0.40249,1.0000,0.0000,9.24496,unity
14.9402,0.44148,1.0000,0.0000,9.32846,unity
14.9602,0.46234,1.0000,0.0000,9.34368,unity
14.9802,0.51727,1.0000,0.0000,9.41901,unity
15.0002,0.55762,1.0000,0.0000,9.43683,unity
15.0202,0.59439,1.0000,0.0000,9.50055,unity
15.0402,0.63919,1.0000,0.0000,9.51816,unity
15.0602,0.68030,1.0000,0.0000,9.57576,unity
15.0802,0.71940,1.0000,0.0000,9.58248,unity
15.1002,0.75635,1.0000,0.0000,9.64599,unity
15.1202,0.79953,1.0000,0.0000,9.62343,unity
15.1402,0.84253,1.0000,0.0000,9.70575,unity
15.1602,0.88028,1.0000,0.0000,9.66489,unity
15.1802,0.91881,1.0000,0.0000,9.74105,unity
15.2002,0.95902,1.0000,0.0000,9.69770,unity
15.2202,0.99930,1.0000,0.0000,9.76691,unity
15.2402,1.00000,1.0000,0.0000,9.72213,unity
15.2602,1.00000,1.0000,0.0000,9.78605,unity
15.2802,1.00000,1.0000,0.0000,9.74291,unity
15.3002,1.00000,1.0000,0.0000,9.80272,unity
15.3202,1.00000,1.0000,0.0000,9.76021,unity
15.3402,1.00000,1.0000,0.0000,9.81565,unity
15.3602,0.99299,1.0000,0.0000,9.77284,unity
15.3802,0.95441,1.0000,0.0000,9.82428,unity
15.4002,0.91444,1.0000,0.0000,9.78211,unity
15.4202,0.87130,1.0000,0.0000,9.83287,unity
15.4402,0.83128,1.0000,0.0000,9.79222,unity
15.4602,0.78959,1.0000,0.0000,9.84390,unity
15.4802,0.75224,1.0000,0.0000,9.80502,unity
15.5002,0.71378,1.0000,0.0000,9.85898,unity
15.5202,0.67472,1.0000,0.0000,9.82261,unity
15.5402,0.63414,1.0000,0.0000,9.87953,unity
15.5602,0.59381,1.0000,0.0000,9.84625,unity
15.5802,0.55191,1.0000,0.0000,9.90580,unity
15.6002,0.51412,1.0000,0.0000,9.87516,unity
15.6202,0.47108,1.0000,0.0000,9.93560,unity
15.6402,0.43073,1.0000,0.0000,9.90614,unity
15.6602,0.39415,1.0000,0.0000,9.96665,unity
15.6802,0.35516,1.0000,0.0000,9.93750,unity
15.7002,0.31205,1.0000,0.0000,9.99682,unity
15.7202,0.27045,1.0000,0.0000,9.96835,unity
15.7402,0.23285,1.0000,0.0000,10.02707,unity
15.7602,0.19168,1.0000,0.0000,9.99927,unity
15.7802,0.15186,1.0000,0.0000,10.05713,unity
15.8002,0.11393,1.0000,0.0000,10.03073,unity
15.8202,0.07391,1.0000,0.0000,10.08822,unity
15.8402,0.03032,1.0000,0.0000,10.06392,unity
15.8602,-0.00672,1.0000,0.0000,10.12190,unity
15.8802,-0.04659,1.0000,0.0000,10.10091,unity
15.9002,-0.08613,1.0000,0.0000,10.15990,unity
15.9202,-0.12596,1.0000,0.0000,10.14345,unity
15.9402,-0.17020,1.0000,0.0000,10.20424,unity
15.9602,-0.20696,1.0000,0.0000,10.19373,unity
15.9802,-0.25046,1.0000,0.0000,10.25696,unity
16.0002,-0.28655,1.0000,0.0000,10.25393,unity
16.0202,-0.32863,1.0000,0.0000,10.32000,unity
16.0402,-0.35073,1.0000,0.0000,10.32603,unity
16.0602,-0.41063,1.0000,0.0000,10.39545,unity
16.0802,-0.44651,1.0000,0.0000,10.41148,unity
16.1002,-0.40284,0.0000,0.0000,10.48253,unity
16.1202,-0.36539,0.0000,0.0000,10.51342,unity
16.1402,-0.32496,0.0000,0.0000,10.59188,unity
16.1602,-0.28586,0.0000,0.0000,10.63639,unity
16.1802,-0.24572,0.0000,0.0000,10.71818,unity
16.2002,-0.20483,0.0000,0.0000,10.76940,unity
16.2202,-0.16277,0.0000,0.0000,10.85039,unity
16.2402,-0.12476,0.0000,0.0000,10.90458,unity
16.2602,-0.08658,0.0000,0.0000,10.98073,unity
16.2802,-0.04618,0.0000,0.0000,11.03595,unity
16.3002,-0.00826,0.0000,0.0000,11.10556,unity
16.3202,0.00000,0.0000,0.0000,11.16067,unity
16.3402,0.00000,0.0000,0.0000,11.22475,unity
16.3602,0.00000,0.0000,0.0000,11.28116,unity
16.3802,0.00000,0.0000,0.0000,11.34236,unity
16.4002,0.00000,0.0000,0.0000,11.39982,unity
