t,steering,throttle,brake,speed,speed_mag,x,y,z,yaw_deg,source
33.8206,0.00000,1.0000,0.0000,14.31115,14.31123,-48.5821,0.4750,86.5227,228.481,unity
33.8406,0.00000,1.0000,0.0000,14.37482,14.37490,-48.7974,0.4750,86.3321,228.488,unity
33.8606,0.00000,1.0000,0.0000,14.44203,14.44211,-49.0136,0.4750,86.1406,228.500,unity
33.8806,0.00000,1.0000,0.0000,14.51463,14.51473,-49.2310,0.4750,85.9482,228.519,unity
33.9006,0.00000,1.0000,0.0000,14.59522,14.59533,-49.4496,0.4750,85.7546,228.550,unity
33.9206,0.00000,1.0000,0.0000,14.68305,14.68318,-49.6695,0.4750,85.5600,228.596,unity
33.9406,0.00000,1.0000,0.0000,14.73559,14.73574,-49.8903,0.4750,85.3646,228.635,unity
33.9606,0.00000,1.0000,0.0000,14.75562,14.75577,-50.1113,0.4750,85.1691,228.649,unity
33.9806,0.00000,1.0000,0.0000,14.78800,14.78814,-50.3329,0.4750,84.9732,228.646,unity
34.0006,0.00000,1.0000,0.0000,14.81739,14.81750,-50.5549,0.4750,84.7770,228.623,unity
34.0206,0.00000,1.0000,0.0000,14.84930,14.84940,-50.7774,0.4750,84.5804,228.583,unity
34.0406,0.00000,1.0000,0.0000,14.88321,14.88329,-51.0004,0.4750,84.3834,228.525,unity
34.0606,0.00000,1.0000,0.0000,14.92058,14.92067,-51.2239,0.4750,84.1859,228.448,unity
34.0806,0.00000,1.0000,0.0000,14.96304,14.96318,-51.4481,0.4750,83.9877,228.351,unity
34.1006,0.00000,1.0000,0.0000,15.01285,15.01310,-51.6730,0.4750,83.7889,228.231,unity
34.1206,0.00000,1.0000,0.0000,15.06878,15.06922,-51.8986,0.4750,83.5892,228.086,unity
34.1406,0.00000,1.0000,0.0000,15.09291,15.09360,-52.1245,0.4750,83.3890,227.935,unity
34.1606,0.00000,1.0000,0.0000,15.08340,15.08434,-52.3501,0.4750,83.1889,227.800,unity
34.1806,0.00000,1.0000,0.0000,15.08312,15.08429,-52.5754,0.4750,82.9885,227.673,unity
34.2006,0.00000,1.0000,0.0000,15.08039,15.08176,-52.8006,0.4750,82.7880,227.556,unity
34.2206,0.00000,1.0000,0.0000,15.07813,15.07969,-53.0254,0.4750,82.5872,227.449,unity
34.2406,0.00000,1.0000,0.0000,15.07580,15.07748,-53.2500,0.4750,82.3863,227.349,unity
34.2606,0.00000,1.0000,0.0000,15.07349,15.07527,-53.4744,0.4750,82.1851,227.257,unity
34.2806,0.00000,1.0000,0.0000,15.07120,15.07304,-53.6984,0.4750,81.9837,227.173,unity
34.3006,0.00000,1.0000,0.0000,15.06892,15.07080,-53.9222,0.4750,81.7820,227.095,unity
34.3206,0.00000,1.0000,0.0000,15.06666,15.06855,-54.1458,0.4750,81.5801,227.024,unity
34.3406,0.00000,1.0000,0.0000,15.06443,15.06630,-54.3690,0.4750,81.3779,226.958,unity
34.3606,0.00000,1.0000,0.0000,15.06221,15.06406,-54.5920,0.4750,81.1755,226.898,unity
34.3806,0.00000,1.0000,0.0000,15.06003,15.06181,-54.8148,0.4750,80.9728,226.842,unity
34.4006,0.00000,1.0000,0.0000,15.05785,15.05958,-55.0373,0.4750,80.7699,226.792,unity
34.4206,0.00000,1.0000,0.0000,15.05570,15.05735,-55.2595,0.4750,80.5668,226.745,unity
34.4406,0.00000,1.0000,0.0000,15.05357,15.05513,-55.4815,0.4750,80.3634,226.702,unity
34.4606,0.00000,1.0000,0.0000,15.05145,15.05293,-55.7033,0.4750,80.1598,226.663,unity
34.4806,0.00000,1.0000,0.0000,15.04936,15.05074,-55.9248,0.4750,79.9561,226.626,unity
34.5006,0.00000,1.0000,0.0000,15.04727,15.04856,-56.1461,0.4750,79.7521,226.593,unity
34.5206,0.00000,1.0000,0.0000,15.04519,15.04640,-56.3672,0.4750,79.5480,226.562,unity
34.5406,0.00000,1.0000,0.0000,15.04313,15.04425,-56.5881,0.4750,79.3437,226.534,unity
34.5606,0.00000,1.0000,0.0000,15.04108,15.04211,-56.8087,0.4750,79.1392,226.508,unity
34.5806,0.00000,1.0000,0.0000,15.03903,15.03999,-57.0292,0.4750,78.9345,226.484,unity
34.6006,0.00000,1.0000,0.0000,15.03700,15.03788,-57.2495,0.4750,78.7297,226.462,unity
34.6206,0.00000,1.0000,0.0000,15.03497,15.03578,-57.4696,0.4750,78.5248,226.442,unity
34.6406,0.00000,1.0000,0.0000,15.03295,15.03369,-57.6895,0.4750,78.3197,226.423,unity
34.6606,0.00000,1.0000,0.0000,15.03094,15.03161,-57.9092,0.4750,78.1145,226.406,unity
34.6806,0.00000,1.0000,0.0000,15.02893,15.02954,-58.1288,0.4750,77.9092,226.390,unity
34.7006,0.00000,1.0000,0.0000,15.02693,15.02748,-58.3482,0.4750,77.7037,226.375,unity
34.7206,0.00000,1.0000,0.0000,15.02493,15.02543,-58.5675,0.4750,77.4982,226.361,unity
34.7406,0.00000,1.0000,0.0000,15.02293,15.02339,-58.7865,0.4750,77.2925,226.349,unity
34.7606,0.00000,1.0000,0.0000,15.02094,15.02135,-59.0055,0.4750,77.0868,226.337,unity
34.7806,0.00000,1.0000,0.0000,15.01895,15.01933,-59.2243,0.4750,76.8810,226.326,unity
34.8006,0.00000,1.0000,0.0000,15.01696,15.01730,-59.4429,0.4750,76.6750,226.316,unity
34.8206,0.00000,1.0000,0.0000,15.01498,15.01528,-59.6615,0.4750,76.4690,226.307,unity
34.8406,0.00000,1.0000,0.0000,15.01300,15.01327,-59.8798,0.4750,76.2630,226.298,unity
34.8606,0.00000,1.0000,0.0000,15.01101,15.01126,-60.0981,0.4750,76.0568,226.290,unity
34.8806,0.00000,1.0000,0.0000,15.00903,15.00926,-60.3163,0.4750,75.8506,226.283,unity
34.9006,0.00000,1.0000,0.0000,15.00706,15.00726,-60.5343,0.4750,75.6443,226.276,unity
34.9206,0.00000,1.0000,0.0000,15.00508,15.00526,-60.7522,0.4750,75.4380,226.270,unity
34.9406,0.00000,1.0000,0.0000,15.00311,15.00327,-60.9700,0.4750,75.2316,226.264,unity
34.9606,0.00000,1.0000,0.0000,15.00113,15.00127,-61.1877,0.4750,75.0251,226.258,unity
34.9806,0.00000,1.0000,0.0000,14.99915,14.99929,-61.4053,0.4750,74.8186,226.253,unity
35.0006,-0.06006,1.0000,0.0000,14.99719,14.99730,-61.6228,0.4750,74.6121,226.248,unity
35.0206,-0.13444,1.0000,0.0000,14.99486,14.99492,-61.8400,0.4750,74.4053,226.230,unity
35.0406,-0.20994,1.0000,0.0000,14.99100,14.99101,-62.0565,0.4750,74.1979,226.179,unity
35.0606,-0.28096,1.0000,0.0000,14.98430,14.98431,-62.2720,0.4750,73.9896,226.078,unity
35.0806,-0.34199,1.0000,0.0000,14.97405,14.97415,-62.4861,0.4750,73.7803,225.914,unity
35.1006,-0.42091,1.0000,0.0000,14.96035,14.96060,-62.6987,0.4750,73.5698,225.676,unity
35.1206,-0.50419,1.0000,0.0000,14.94209,14.94248,-62.9095,0.4750,73.3579,225.355,unity
35.1406,-0.57138,1.0000,0.0000,14.91894,14.91942,-63.1181,0.4750,73.1446,224.947,unity
35.1606,-0.65173,1.0000,0.0000,14.89225,14.89268,-63.3245,0.4750,72.9300,224.451,unity
35.1806,-0.72023,1.0000,0.0000,14.86278,14.86306,-63.5286,0.4750,72.7140,223.874,unity
35.2006,-0.80021,1.0000,0.0000,14.83039,14.83047,-63.7303,0.4750,72.4967,223.222,unity
35.2206,-0.86879,1.0000,0.0000,14.79579,14.79579,-63.9296,0.4750,72.2781,222.502,unity
35.2406,-0.94594,1.0000,0.0000,14.75851,14.75870,-64.1264,0.4750,72.0583,221.724,unity
35.2606,-1.00000,1.0000,0.0000,14.71964,14.72043,-64.3207,0.4750,71.8373,220.898,unity
35.2806,-1.00000,1.0000,0.0000,14.67795,14.67988,-64.5123,0.4750,71.6152,220.032,unity
35.3006,-1.00000,1.0000,0.0000,14.63323,14.63686,-64.7013,0.4749,71.3919,219.134,unity
35.3206,-1.00000,1.0000,0.0000,14.58798,14.59384,-64.8875,0.4749,71.1674,218.210,unity
35.3406,-1.00000,1.0000,0.0000,14.54121,14.54982,-65.0708,0.4749,70.9417,217.264,unity
35.3606,-1.00000,1.0000,0.0000,14.49346,14.50526,-65.2511,0.4749,70.7148,216.303,unity
35.3806,-1.00000,1.0000,0.0000,14.44444,14.45985,-65.4284,0.4749,70.4866,215.331,unity
35.4006,-1.00000,1.0000,0.0000,14.39441,14.41375,-65.6024,0.4749,70.2572,214.353,unity
35.4206,-1.00000,1.0000,0.0000,14.34333,14.36684,-65.7733,0.4749,70.0265,213.372,unity
35.4406,-1.00000,1.0000,0.0000,14.29136,14.31921,-65.9409,0.4749,69.7947,212.392,unity
35.4606,-1.00000,1.0000,0.0000,14.23858,14.27084,-66.1051,0.4749,69.5616,211.416,unity
35.4806,-1.00000,1.0000,0.0000,14.18511,14.22179,-66.2659,0.4748,69.3273,210.448,unity
35.5006,-1.00000,1.0000,0.0000,14.13107,14.17208,-66.4233,0.4748,69.0920,209.488,unity
35.5206,-1.00000,1.0000,0.0000,14.07660,14.12178,-66.5772,0.4748,68.8555,208.541,unity
35.5406,-1.00000,1.0000,0.0000,14.02180,14.07091,-66.7276,0.4748,68.6180,207.607,unity
35.5606,-1.00000,1.0000,0.0000,13.96679,14.01955,-66.8744,0.4748,68.3795,206.688,unity
35.5806,-1.00000,1.0000,0.0000,13.91170,13.96775,-67.0176,0.4748,68.1400,205.786,unity
35.6006,-1.00000,1.0000,0.0000,13.85663,13.91556,-67.1572,0.4748,67.8995,204.902,unity
35.6206,-1.00000,1.0000,0.0000,13.80167,13.86306,-67.2932,0.4748,67.6583,204.035,unity
35.6406,-1.00000,1.0000,0.0000,13.74692,13.81029,-67.4256,0.4748,67.4162,203.188,unity
35.6606,-1.00000,1.0000,0.0000,13.69246,13.75732,-67.5544,0.4748,67.1733,202.361,unity
35.6806,-1.00000,1.0000,0.0000,13.63837,13.70422,-67.6794,0.4748,66.9297,201.553,unity
35.7006,-1.00000,1.0000,0.0000,13.58470,13.65105,-67.8008,0.4748,66.6854,200.766,unity
35.7206,-1.00000,1.0000,0.0000,13.53151,13.59786,-67.9186,0.4748,66.4405,199.998,unity
35.7406,-1.00000,1.0000,0.0000,13.47883,13.54473,-68.0326,0.4748,66.1951,199.251,unity
35.7606,-1.00000,1.0000,0.0000,13.42670,13.49171,-68.1431,0.4748,65.9491,198.522,unity
35.7806,-1.00000,1.0000,0.0000,13.37514,13.43885,-68.2498,0.4748,65.7027,197.812,unity
35.8006,-1.00000,1.0000,0.0000,13.32414,13.38621,-68.3529,0.4748,65.4559,197.121,unity
35.8206,-1.00000,1.0000,0.0000,13.27373,13.33382,-68.4525,0.4748,65.2087,196.446,unity
35.8406,-1.00000,1.0000,0.0000,13.22386,13.28175,-68.5483,0.4748,64.9611,195.787,unity
35.8606,-1.00000,1.0000,0.0000,13.17454,13.23001,-68.6406,0.4748,64.7133,195.143,unity
35.8806,-1.00000,1.0000,0.0000,13.12575,13.17863,-68.7294,0.4748,64.4653,194.512,unity
35.9006,-1.00000,1.0000,0.0000,13.07743,13.12764,-68.8146,0.4748,64.2172,193.893,unity
35.9206,-1.00000,1.0000,0.0000,13.02958,13.07706,-68.8963,0.4748,63.9689,193.285,unity
35.9406,-1.00000,1.0000,0.0000,12.98215,13.02688,-68.9745,0.4748,63.7205,192.685,unity
35.9606,-1.00000,1.0000,0.0000,12.93509,12.97712,-69.0492,0.4748,63.4721,192.093,unity
35.9806,-1.00000,1.0000,0.0000,12.88838,12.92775,-69.1205,0.4748,63.2238,191.506,unity
36.0006,-1.00000,1.0000,0.0000,12.84198,12.87879,-69.1885,0.4749,62.9754,190.923,unity
36.0206,-1.00000,1.0000,0.0000,12.79585,12.83020,-69.2530,0.4749,62.7272,190.342,unity
36.0406,-1.00000,1.0000,0.0000,12.74995,12.78197,-69.3142,0.4749,62.4792,189.762,unity
36.0606,-1.00000,1.0000,0.0000,12.70425,12.73408,-69.3721,0.4749,62.2313,189.182,unity
36.0806,-1.00000,1.0000,0.0000,12.65872,12.68651,-69.4267,0.4749,61.9836,188.599,unity
36.1006,-1.00000,1.0000,0.0000,12.61333,12.63923,-69.4780,0.4749,61.7363,188.013,unity
36.1206,-1.00000,1.0000,0.0000,12.56806,12.59221,-69.5261,0.4749,61.4892,187.422,unity
36.1406,-1.00000,1.0000,0.0000,12.52288,12.54543,-69.5709,0.4749,61.2424,186.825,unity
36.1606,-1.00000,1.0000,0.0000,12.47777,12.49887,-69.6125,0.4749,60.9961,186.221,unity
36.1806,-1.00000,1.0000,0.0000,12.43270,12.45249,-69.6509,0.4749,60.7501,185.610,unity
36.2006,-1.00000,1.0000,0.0000,12.38768,12.40627,-69.6861,0.4749,60.5047,184.990,unity
36.2206,-1.00000,1.0000,0.0000,12.34267,12.36020,-69.7180,0.4749,60.2597,184.360,unity
36.2406,-1.00000,1.0000,0.0000,12.29766,12.31425,-69.7468,0.4749,60.0152,183.721,unity
36.2606,-1.00000,1.0000,0.0000,12.25265,12.26839,-69.7724,0.4749,59.7713,183.072,unity
36.2806,-1.00000,1.0000,0.0000,12.20762,12.22262,-69.7949,0.4749,59.5281,182.412,unity
36.3006,-1.00000,1.0000,0.0000,12.16256,12.17690,-69.8141,0.4749,59.2854,181.742,unity
36.3206,-1.00000,1.0000,0.0000,12.11747,12.13122,-69.8302,0.4749,59.0435,181.060,unity
36.3406,-1.00000,1.0000,0.0000,12.07232,12.08558,-69.8431,0.4749,58.8023,180.368,unity
36.3606,-1.00000,1.0000,0.0000,12.02713,12.03994,-69.8528,0.4749,58.5618,179.664,unity
36.3806,-1.00000,1.0000,0.0000,11.98188,11.99431,-69.8593,0.4749,58.3222,178.950,unity
36.4006,-1.00000,1.0000,0.0000,11.93658,11.94867,-69.8626,0.4749,58.0834,178.225,unity
36.4206,-1.00000,1.0000,0.0000,11.89120,11.90301,-69.8628,0.4749,57.8455,177.489,unity
36.4406,-1.00000,1.0000,0.0000,11.84576,11.85732,-69.8598,0.4749,57.6086,176.743,unity
36.4606,-1.00000,1.0000,0.0000,11.80025,11.81160,-69.8535,0.4749,57.3726,175.987,unity
36.4806,-1.00000,1.0000,0.0000,11.75466,11.76583,-69.8441,0.4749,57.1376,175.221,unity
36.5006,-1.00000,1.0000,0.0000,11.70900,11.72002,-69.8315,0.4749,56.9037,174.445,unity
36.5207,-1.00000,1.0000,0.0000,11.66327,11.67415,-69.8158,0.4749,56.6710,173.661,unity
36.5407,-1.00000,1.0000,0.0000,11.61746,11.62823,-69.7968,0.4749,56.4394,172.867,unity
36.5607,-1.00000,1.0000,0.0000,11.57159,11.58225,-69.7746,0.4749,56.2090,172.065,unity
36.5807,-1.00000,1.0000,0.0000,11.52566,11.53621,-69.7493,0.4749,55.9799,171.255,unity
36.6007,-1.00000,1.0000,0.0000,11.47966,11.49012,-69.7208,0.4749,55.7520,170.437,unity
36.6207,-1.00000,1.0000,0.0000,11.43359,11.44396,-69.6891,0.4749,55.5256,169.612,unity
36.6407,-1.00000,1.0000,0.0000,11.38747,11.39775,-69.6542,0.4749,55.3005,168.780,unity
36.6607,-1.00000,1.0000,0.0000,11.34129,11.35149,-69.6162,0.4749,55.0769,167.941,unity
36.6807,-1.00000,1.0000,0.0000,11.29506,11.30517,-69.5750,0.4749,54.8548,167.096,unity
36.7007,-1.00000,1.0000,0.0000,11.24880,11.25880,-69.5307,0.4749,54.6342,166.245,unity
36.7207,-1.00000,1.0000,0.0000,11.20249,11.21239,-69.4833,0.4749,54.4153,165.388,unity
36.7407,-1.00000,1.0000,0.0000,11.15614,11.16593,-69.4327,0.4749,54.1980,164.525,unity
36.7607,-1.00000,1.0000,0.0000,11.10978,11.11943,-69.3791,0.4749,53.9824,163.657,unity
36.7807,-1.00000,1.0000,0.0000,11.06339,11.07290,-69.3224,0.4749,53.7685,162.785,unity
36.8007,-1.00000,1.0000,0.0000,11.01697,11.02635,-69.2626,0.4749,53.5565,161.907,unity
36.8207,-1.00000,1.0000,0.0000,10.97055,10.97976,-69.1998,0.4749,53.3463,161.024,unity
36.8407,-1.00000,1.0000,0.0000,10.92413,10.93316,-69.1339,0.4749,53.1380,160.137,unity
36.8607,-1.00000,1.0000,0.0000,10.87770,10.88655,-69.0650,0.4749,52.9317,159.246,unity
36.8807,-1.00000,1.0000,0.0000,10.83127,10.83992,-68.9932,0.4749,52.7274,158.350,unity
36.9007,-1.00000,1.0000,0.0000,10.78485,10.79330,-68.9184,0.4749,52.5252,157.450,unity
36.9207,-0.98350,1.0000,0.0000,10.73845,10.74667,-68.8407,0.4749,52.3251,156.546,unity
36.9407,-0.90314,1.0000,0.0000,10.69159,10.69955,-68.7601,0.4749,52.1271,155.637,unity
36.9607,-0.82550,1.0000,0.0000,10.64422,10.65177,-68.6765,0.4748,51.9314,154.719,unity
36.9807,-0.75849,1.0000,0.0000,10.60089,10.60788,-68.5898,0.4748,51.7381,153.789,unity
37.0007,-0.68352,1.0000,0.0000,10.55831,10.56472,-68.5000,0.4748,51.5471,152.842,unity
37.0207,-0.61064,1.0000,0.0000,10.52057,10.52639,-68.4070,0.4748,51.3585,151.878,unity
37.0407,-0.53455,1.0000,0.0000,10.48503,10.49038,-68.3109,0.4748,51.1722,150.897,unity
37.0607,-0.47075,1.0000,0.0000,10.45798,10.46318,-68.2118,0.4748,50.9882,149.910,unity
37.0807,-0.39419,1.0000,0.0000,10.43399,10.43944,-68.1099,0.4748,50.8062,148.929,unity
37.1007,-0.31223,1.0000,0.0000,10.41874,10.42490,-68.0056,0.4748,50.6259,147.972,unity
37.1207,-0.24041,1.0000,0.0000,10.40466,10.41207,-67.8992,0.4748,50.4471,147.055,unity
37.1407,-0.17517,1.0000,0.0000,10.39755,10.40657,-67.7909,0.4748,50.2695,146.195,unity
37.1607,-0.09676,1.0000,0.0000,10.38691,10.39778,-67.6811,0.4749,50.0931,145.397,unity
37.1807,-0.02405,1.0000,0.0000,10.38303,10.39597,-67.5699,0.4749,49.9175,144.675,unity
37.2007,0.06282,1.0000,0.0000,10.37294,10.38806,-67.4576,0.4749,49.7427,144.032,unity
37.2207,0.12310,1.0000,0.0000,10.36977,10.38731,-67.3445,0.4749,49.5685,143.485,unity
37.2407,0.20265,1.0000,0.0000,10.35814,10.37794,-67.2308,0.4749,49.3948,143.031,unity
37.2607,0.28313,1.0000,0.0000,10.35344,10.37560,-67.1168,0.4749,49.2214,142.685,unity
37.2807,0.35218,1.0000,0.0000,10.33817,10.36269,-67.0029,0.4749,49.0482,142.449,unity
37.3007,0.41835,1.0000,0.0000,10.32885,10.35545,-66.8893,0.4749,48.8749,142.331,unity
37.3207,0.50283,1.0000,0.0000,10.31039,10.33865,-66.7764,0.4750,48.7016,142.328,unity
37.3407,0.56706,1.0000,0.0000,10.29451,10.32427,-66.6643,0.4750,48.5279,142.449,unity
37.3607,0.64926,1.0000,0.0000,10.27103,10.30167,-66.5536,0.4750,48.3541,142.689,unity
37.3807,0.71990,1.0000,0.0000,10.24817,10.27925,-66.4443,0.4750,48.1798,143.049,unity
37.4007,0.79224,1.0000,0.0000,10.21936,10.25015,-66.3368,0.4750,48.0051,143.524,unity
37.4207,0.87713,1.0000,0.0000,10.19067,10.22043,-66.2312,0.4750,47.8299,144.110,unity
37.4407,0.88856,1.0000,0.0000,10.15840,10.18630,-66.1277,0.4750,47.6543,144.797,unity
37.4607,0.99178,1.0000,0.0000,10.12564,10.15105,-66.0263,0.4750,47.4783,145.579,unity
37.4807,1.00000,1.0000,0.0000,10.09340,10.11583,-65.9273,0.4750,47.3019,146.447,unity
37.5007,1.00000,1.0000,0.0000,10.05518,10.07434,-65.8306,0.4750,47.1251,147.394,unity
37.5207,1.00000,1.0000,0.0000,10.02267,10.03881,-65.7366,0.4750,46.9478,148.411,unity
37.5407,1.00000,1.0000,0.0000,9.98321,9.99639,-65.6453,0.4749,46.7700,149.492,unity
37.5607,1.00000,1.0000,0.0000,9.95195,9.96265,-65.5569,0.4749,46.5915,150.627,unity
37.5807,1.00000,1.0000,0.0000,10.00077,10.00929,-65.4707,0.4749,46.4109,151.806,unity
37.6007,1.00000,1.0000,0.0000,10.04797,10.05454,-65.3871,0.4749,46.2280,153.023,unity
37.6207,1.00000,1.0000,0.0000,10.03470,10.03938,-65.3066,0.4749,46.0442,154.302,unity
37.6407,1.00000,1.0000,0.0000,10.00659,10.00988,-65.2296,0.4749,45.8595,155.619,unity
37.6607,1.00000,1.0000,0.0000,9.95336,9.95532,-65.1562,0.4749,45.6746,156.965,unity
37.6807,1.00000,1.0000,0.0000,9.93078,9.93197,-65.0866,0.4748,45.4889,158.330,unity
37.7007,1.00000,1.0000,0.0000,9.97405,9.97465,-65.0203,0.4748,45.3010,159.706,unity
37.7207,1.00000,1.0000,0.0000,10.01543,10.01565,-64.9573,0.4748,45.1111,161.095,unity
37.7407,1.00000,1.0000,0.0000,10.05602,10.05605,-64.8979,0.4748,44.9192,162.492,unity
37.7607,1.00000,1.0000,0.0000,10.00929,10.00942,-64.8421,0.4748,44.7273,163.923,unity
37.7807,1.00000,1.0000,0.0000,10.03692,10.03732,-64.7901,0.4748,44.5337,165.358,unity
37.8007,1.00000,1.0000,0.0000,9.94268,9.94414,-64.7418,0.4748,44.3412,166.792,unity
37.8207,1.00000,1.0000,0.0000,9.95409,9.95614,-64.6975,0.4748,44.1476,168.202,unity
37.8407,1.00000,1.0000,0.0000,9.97049,9.97323,-64.6572,0.4748,43.9527,169.620,unity
37.8607,1.00000,1.0000,0.0000,10.02959,10.03313,-64.6209,0.4748,43.7557,171.024,unity
37.8807,1.00000,1.0000,0.0000,10.02178,10.02660,-64.5886,0.4748,43.5583,172.458,unity
37.9007,1.00000,1.0000,0.0000,10.00827,10.01599,-64.5596,0.4748,43.3605,173.893,unity
37.9207,1.00000,1.0000,0.0000,9.98315,9.99287,-64.5347,0.4748,43.1627,175.360,unity
37.9407,1.00000,1.0000,0.0000,9.92852,9.94255,-64.5130,0.4748,42.9656,176.797,unity
37.9607,1.00000,1.0000,0.0000,9.91368,9.93033,-64.4954,0.4748,42.7684,178.262,unity
37.9807,1.00000,1.0000,0.0000,9.98199,10.00117,-64.4818,0.4748,42.5693,179.705,unity
38.0007,1.00000,1.0000,0.0000,9.96138,9.98377,-64.4724,0.4748,42.3703,181.178,unity
38.0207,1.00000,1.0000,0.0000,10.02827,10.05372,-64.4672,0.4748,42.1697,182.629,unity
38.0407,1.00000,1.0000,0.0000,10.00880,10.03813,-64.4661,0.4748,41.9694,184.109,unity
38.0607,1.00000,1.0000,0.0000,9.98222,10.01852,-64.4683,0.4748,41.7695,185.585,unity
38.0807,1.00000,1.0000,0.0000,9.92942,9.97051,-64.4746,0.4748,41.5707,187.070,unity
38.1007,1.00000,1.0000,0.0000,9.86673,9.91652,-64.4839,0.4748,41.3731,188.521,unity
38.1207,1.00000,1.0000,0.0000,9.84174,9.89651,-64.4973,0.4748,41.1762,189.997,unity
38.1407,1.00000,1.0000,0.0000,9.90086,9.96007,-64.5151,0.4748,40.9782,191.450,unity
38.1607,1.00000,1.0000,0.0000,9.87007,9.93502,-64.5370,0.4748,40.7812,192.931,unity
38.1807,1.00000,1.0000,0.0000,9.92470,9.99459,-64.5632,0.4748,40.5834,194.390,unity
38.2007,1.00000,1.0000,0.0000,9.88868,9.96490,-64.5935,0.4748,40.3868,195.878,unity
38.2207,1.00000,1.0000,0.0000,9.93753,10.01921,-64.6282,0.4748,40.1898,197.345,unity
38.2407,1.00000,1.0000,0.0000,9.89530,9.98399,-64.6669,0.4748,39.9943,198.842,unity
38.2607,1.00000,1.0000,0.0000,9.94791,10.04297,-64.7100,0.4748,39.7984,200.315,unity
38.2807,1.00000,1.0000,0.0000,9.90818,10.01131,-64.7569,0.4748,39.6041,201.817,unity
38.3007,1.00000,1.0000,0.0000,9.86371,9.98141,-64.8067,0.4748,39.4112,203.313,unity
38.3207,1.00000,1.0000,0.0000,9.82687,9.95439,-64.8603,0.4748,39.2199,204.840,unity
38.3407,1.00000,1.0000,0.0000,9.87581,10.01201,-64.9183,0.4748,39.0286,206.345,unity
38.3607,1.00000,1.0000,0.0000,9.82889,9.97625,-64.9798,0.4748,38.8392,207.885,unity
38.3807,1.00000,1.0000,0.0000,9.78052,9.94793,-65.0440,0.4748,38.6514,209.418,unity
38.4007,1.00000,1.0000,0.0000,9.73022,9.91094,-65.1116,0.4748,38.4655,210.987,unity
38.4207,1.00000,1.0000,0.0000,9.77031,9.96287,-65.1837,0.4748,38.2801,212.538,unity
38.4407,1.00000,1.0000,0.0000,9.71101,9.91891,-65.2589,0.4748,38.0971,214.126,unity
38.4607,1.00000,1.0000,0.0000,9.74540,9.96671,-65.3385,0.4748,37.9147,215.695,unity
38.4807,1.00000,1.0000,0.0000,9.67865,9.91736,-65.4212,0.4748,37.7349,217.303,unity
38.5007,1.00000,1.0000,0.0000,9.70744,9.96146,-65.5081,0.4748,37.5560,218.891,unity
38.5207,1.00000,1.0000,0.0000,9.63352,9.90761,-65.5978,0.4748,37.3799,220.515,unity
38.5407,1.00000,1.0000,0.0000,9.65750,9.94925,-65.6916,0.4748,37.2048,222.116,unity
38.5607,1.00000,1.0000,0.0000,9.57773,9.89233,-65.7881,0.4748,37.0326,223.751,unity
38.5807,1.00000,1.0000,0.0000,9.59827,9.93274,-65.8885,0.4748,36.8616,225.361,unity
38.6007,1.00000,1.0000,0.0000,9.51386,9.87388,-65.9913,0.4748,36.6936,227.005,unity
38.6207,1.00000,1.0000,0.0000,9.53145,9.91338,-66.0980,0.4748,36.5270,228.622,unity
38.6407,1.00000,1.0000,0.0000,9.44216,9.85221,-66.2069,0.4748,36.3633,230.273,unity
38.6607,1.00000,1.0000,0.0000,9.45470,9.88855,-66.3197,0.4748,36.2013,231.899,unity
38.6807,1.00000,1.0000,0.0000,9.35660,9.82101,-66.4344,0.4748,36.0424,233.564,unity
38.7007,1.00000,1.0000,0.0000,9.35945,9.84955,-66.5527,0.4748,35.8855,235.208,unity
38.7207,1.00000,1.0000,0.0000,9.25008,9.77359,-66.6728,0.4748,35.7318,236.897,unity
38.7407,1.00000,1.0000,0.0000,9.24454,9.79629,-66.7963,0.4748,35.5803,238.569,unity
38.7607,1.00000,1.0000,0.0000,9.12756,9.71620,-66.9214,0.4748,35.4323,240.285,unity
38.7807,1.00000,1.0000,0.0000,9.11568,9.73544,-67.0498,0.4748,35.2865,241.985,unity
38.8007,1.00000,1.0000,0.0000,8.99177,9.65218,-67.1795,0.4748,35.1442,243.731,unity
38.8207,1.00000,1.0000,0.0000,8.97337,9.66789,-67.3125,0.4748,35.0044,245.460,unity
38.8407,1.00000,1.0000,0.0000,8.84225,9.58135,-67.4465,0.4748,34.8681,247.236,unity
38.8607,1.00000,1.0000,0.0000,8.81702,9.59323,-67.5835,0.4748,34.7345,248.995,unity
38.8807,1.00000,1.0000,0.0000,8.67842,9.50323,-67.7215,0.4748,34.6044,250.800,unity
38.9007,1.00000,1.0000,0.0000,8.64609,9.51096,-67.8623,0.4748,34.4772,252.589,unity
38.9207,1.00000,1.0000,0.0000,8.49981,9.41731,-68.0037,0.4748,34.3536,254.424,unity
38.9407,1.00000,1.0000,0.0000,8.46019,9.42056,-68.1479,0.4748,34.2330,256.243,unity
38.9607,1.00000,1.0000,0.0000,8.30608,9.32305,-68.2925,0.4748,34.1160,258.108,unity
38.9807,1.00000,1.0000,0.0000,8.25902,9.32156,-68.4396,0.4748,34.0022,259.957,unity
39.0007,1.00000,1.0000,0.0000,8.09698,9.22009,-68.5868,0.4748,33.8920,261.853,unity
39.0207,1.00000,1.0000,0.0000,8.04237,9.21361,-68.7364,0.4748,33.7851,263.732,unity
